# Cu                                                               FEFF 9.5.1
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=29 Rmt= 1.449 Rnm= 1.502 K  shell
# Pot 1 Z=29 Rmt= 1.356 Rnm= 1.393
# Gam_ch=1.729E+00 H-L exch
# Mu=-3.777E+00 kf=1.822E+00 Vint=-1.643E+01 Rs_int= 1.990
#  -----------------------------------------------------------------------
#   0.95032E+00  0.23938E+01  0.61680E+00 -0.1388030E+00  0.3303192E+03 method to calculate xsect
#   1.7291900E+00  59   1
#       em              xsnorm            xsec  
  0.152021659E+04  0.86459E+00  0.17095E-03 -0.97467E-04  0.17097E-03
 -0.377702243E+01  0.50000E-02  0.23583E-03 -0.28667E-04  0.23747E-03
 -0.377702243E+01  0.10000E-01  0.23583E-03 -0.28688E-04  0.23743E-03
 -0.377702243E+01  0.12710E-01  0.23583E-03 -0.28700E-04  0.23741E-03
 -0.377702243E+01  0.18961E-01  0.23583E-03 -0.28726E-04  0.23735E-03
 -0.377702243E+01  0.28287E-01  0.23583E-03 -0.28765E-04  0.23727E-03
 -0.377702243E+01  0.42199E-01  0.23583E-03 -0.28824E-04  0.23715E-03
 -0.377702243E+01  0.62953E-01  0.23584E-03 -0.28912E-04  0.23697E-03
 -0.377702243E+01  0.93915E-01  0.23584E-03 -0.29045E-04  0.23670E-03
 -0.377702243E+01  0.14011E+00  0.23585E-03 -0.29244E-04  0.23630E-03
 -0.377702243E+01  0.20901E+00  0.23587E-03 -0.29545E-04  0.23571E-03
 -0.377702243E+01  0.31181E+00  0.23591E-03 -0.30002E-04  0.23485E-03
 -0.377702243E+01  0.46517E+00  0.23600E-03 -0.30700E-04  0.23359E-03
 -0.377702243E+01  0.69395E+00  0.23620E-03 -0.31776E-04  0.23178E-03
 -0.377702243E+01  0.10352E+01  0.23665E-03 -0.33451E-04  0.22921E-03
 -0.377702243E+01  0.15444E+01  0.23762E-03 -0.36077E-04  0.22568E-03
 -0.377702243E+01  0.23040E+01  0.23974E-03 -0.40202E-04  0.22105E-03
 -0.377702243E+01  0.34371E+01  0.24413E-03 -0.46608E-04  0.21547E-03
 -0.377702243E+01  0.51276E+01  0.25242E-03 -0.56222E-04  0.20967E-03
 -0.377702243E+01  0.76495E+01  0.26431E-03 -0.69708E-04  0.20532E-03
 -0.377702243E+01  0.11412E+02  0.26885E-03 -0.86677E-04  0.20510E-03
 -0.377702243E+01  0.17024E+02  0.24536E-03 -0.10485E-03  0.21190E-03
