# # Cu                                                           FEFF 9.5.1  
# # POT  SCF  30  4.0000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.362 Rnm= 1.399 K  shell
# # Pot 1 Z=29 Rmt= 1.362 Rnm= 1.399
# # Gam_ch=1.729E+00 H-L exch
# # Mu=-7.737E+00 kf=1.992E+00 Vint=-1.662E+01 Rs_int= 1.821
# FMS rfms= 7.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           1.0000E+00
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    8979.411    -16.773  -1.540  1.99164E-14  0.00000E+00  1.99164E-14
    8980.979    -15.204  -1.400  3.78881E-14  0.00000E+00  3.78881E-14
    8982.398    -13.786  -1.260  6.16864E-14  0.00000E+00  6.16864E-14
    8983.667    -12.516  -1.120  9.46474E-14  0.00000E+00  9.46474E-14
    8984.787    -11.396  -0.980  1.43567E-13  0.00000E+00  1.43567E-13
    8985.758    -10.425  -0.840  2.23053E-13  0.00000E+00  2.23053E-13
    8986.580     -9.604  -0.700  3.64460E-13  0.00000E+00  3.64460E-13
    8987.252     -8.932  -0.560  6.28914E-13  0.00000E+00  6.28914E-13
    8987.774     -8.409  -0.420  1.11055E-12  0.00000E+00  1.11055E-12
    8988.014     -8.169  -0.337  1.51556E-12  0.00000E+00  1.51556E-12
    8988.447     -7.737   0.000  1.74026E-12  0.00000E+00  1.74026E-12
    8988.879     -7.305   0.337  3.39537E-12  0.00000E+00  3.39537E-12
    8989.311     -6.872   0.476 -1.25459E-11  0.00000E+00 -1.25459E-11
    8989.743     -6.440   0.583  1.12007E-11  0.00000E+00  1.12007E-11
    8990.176     -6.008   0.674  8.55702E-12  0.00000E+00  8.55702E-12
    8990.608     -5.575   0.753  7.95479E-13  0.00000E+00  7.95479E-13
    8990.705     -5.478   0.770  1.01634E-11  0.00000E+00  1.01634E-11
    8991.135     -5.049   0.840 -1.01052E-12  0.00000E+00 -1.01052E-12
    8991.602     -4.582   0.910 -9.15741E-12  0.00000E+00 -9.15741E-12
    8992.106     -4.078   0.980 -3.68114E-12  0.00000E+00 -3.68114E-12
    8992.647     -3.536   1.050 -3.39827E-12  0.00000E+00 -3.39827E-12
    8993.226     -2.958   1.120 -4.40703E-13  0.00000E+00 -4.40703E-13
    8993.842     -2.342   1.190  7.36770E-12  0.00000E+00  7.36770E-12
    8994.495     -1.688   1.260 -4.13212E-12  0.00000E+00 -4.13212E-12
    8995.186     -0.997   1.330  8.02362E-12  0.00000E+00  8.02362E-12
    8995.914     -0.269   1.400  4.69685E-12  0.00000E+00  4.69685E-12
    8996.680      0.496   1.470  1.03285E-11  0.00000E+00  1.03285E-11
    8997.482      1.299   1.540  5.59534E-12  0.00000E+00  5.59534E-12
    8998.322      2.139   1.610  2.84231E-11  0.00000E+00  2.84231E-11
    8999.200      3.016   1.680 -1.07207E-11  0.00000E+00 -1.07207E-11
    9000.115      3.931   1.750  1.92065E-11  0.00000E+00  1.92065E-11
    9001.067      4.883   1.820  1.16332E-11  0.00000E+00  1.16332E-11
    9002.056      5.873   1.890  2.76468E-11  0.00000E+00  2.76468E-11
    9003.083      6.900   1.960 -6.28242E-13  0.00000E+00 -6.28242E-13
    9004.147      7.964   2.030  2.64642E-12  0.00000E+00  2.64642E-12
    9005.249      9.065   2.100  5.06689E-12  0.00000E+00  5.06689E-12
    9006.387     10.204   2.170  1.00921E-11  0.00000E+00  1.00921E-11
    9007.564     11.380   2.240  2.07434E-11  0.00000E+00  2.07434E-11
    9008.777     12.594   2.310  7.58396E-12  0.00000E+00  7.58396E-12
    9010.028     13.844   2.380 -9.42233E-12  0.00000E+00 -9.42233E-12
