natx =      531
    x       y        z       iph  
     -7.22000     -5.41500      1.80500   1      9.20373
      5.41500      1.80500      7.22000   1      9.20373
      1.80500     -5.41500     -7.22000   1      9.20373
      1.80500      5.41500     -7.22000   1      9.20373
     -5.41500     -7.22000     -1.80500   1      9.20373
      7.22000     -5.41500      1.80500   1      9.20373
     -1.80500     -5.41500      7.22000   1      9.20373
     -1.80500     -7.22000      5.41500   1      9.20373
     -7.22000      1.80500     -5.41500   1      9.20373
     -1.80500      7.22000     -5.41500   1      9.20373
      1.80500     -5.41500      7.22000   1      9.20373
     -1.80500     -7.22000     -5.41500   1      9.20373
     -5.41500      7.22000     -1.80500   1      9.20373
     -5.41500     -1.80500      7.22000   1      9.20373
     -1.80500     -5.41500     -7.22000   1      9.20373
      1.80500     -7.22000      5.41500   1      9.20373
      7.22000      5.41500      1.80500   1      9.20373
     -5.41500      1.80500     -7.22000   1      9.20373
      7.22000      1.80500     -5.41500   1      9.20373
      9.02500      1.80500     -3.61000   1      9.88639
     -3.61000     -9.02500      1.80500   1      9.88639
      1.80500     -9.02500      3.61000   1      9.88639
      9.02500     -3.61000      1.80500   1      9.88639
     -3.61000     -9.02500     -1.80500   1      9.88639
      9.02500     -3.61000     -1.80500   1      9.88639
      9.02500     -1.80500     -3.61000   1      9.88639
     -1.80500     -9.02500     -3.61000   1      9.88639
     -1.80500      9.02500      3.61000   1      9.88639
      3.61000      9.02500      1.80500   1      9.88639
     -9.02500     -3.61000     -1.80500   1      9.88639
     -9.02500      1.80500     -3.61000   1      9.88639
     -3.61000      9.02500     -1.80500   1      9.88639
     -1.80500      9.02500     -3.61000   1      9.88639
      3.61000      9.02500     -1.80500   1      9.88639
     -1.80500      3.61000      9.02500   1      9.88639
     -9.02500      3.61000      1.80500   1      9.88639
      3.61000      1.80500      9.02500   1      9.88639
      3.61000      1.80500     -9.02500   1      9.88639
     -9.02500      3.61000     -1.80500   1      9.88639
      3.61000     -1.80500      9.02500   1      9.88639
     -1.80500      3.61000     -9.02500   1      9.88639
     -3.61000      1.80500      9.02500   1      9.88639
      3.61000     -1.80500     -9.02500   1      9.88639
      9.02500     -1.80500      3.61000   1      9.88639
      3.61000     -9.02500      1.80500   1      9.88639
      3.61000     -9.02500     -1.80500   1      9.88639
     -9.02500     -1.80500      3.61000   1      9.88639
     -1.80500     -9.02500      3.61000   1      9.88639
      1.80500     -9.02500     -3.61000   1      9.88639
      1.80500      9.02500      3.61000   1      9.88639
     -9.02500     -3.61000      1.80500   1      9.88639
     -3.61000      1.80500     -9.02500   1      9.88639
      1.80500      9.02500     -3.61000   1      9.88639
     -1.80500     -3.61000      9.02500   1      9.88639
     -3.61000     -1.80500      9.02500   1      9.88639
     -9.02500      1.80500      3.61000   1      9.88639
     -9.02500     -1.80500     -3.61000   1      9.88639
      1.80500      3.61000      9.02500   1      9.88639
      1.80500      3.61000     -9.02500   1      9.88639
     -1.80500     -3.61000     -9.02500   1      9.88639
     -3.61000     -1.80500     -9.02500   1      9.88639
      1.80500     -3.61000      9.02500   1      9.88639
      1.80500     -3.61000     -9.02500   1      9.88639
     -3.61000      9.02500      1.80500   1      9.88639
      9.02500      3.61000      1.80500   1      9.88639
      9.02500      3.61000     -1.80500   1      9.88639
      9.02500      1.80500      3.61000   1      9.88639
      7.22000      0.00000     -7.22000   1     10.21062
     -7.22000      7.22000      0.00000   1     10.21062
      7.22000     -7.22000      0.00000   1     10.21062
      0.00000     -7.22000     -7.22000   1     10.21062
      0.00000      7.22000      7.22000   1     10.21062
     -7.22000      0.00000      7.22000   1     10.21062
      0.00000      7.22000     -7.22000   1     10.21062
     -7.22000     -7.22000      0.00000   1     10.21062
     -7.22000      0.00000     -7.22000   1     10.21062
      7.22000      7.22000      0.00000   1     10.21062
      0.00000     -7.22000      7.22000   1     10.21062
      7.22000      0.00000      7.22000   1     10.21062
     -7.22000      5.41500     -5.41500   1     10.52487
     -5.41500     -7.22000      5.41500   1     10.52487
     -7.22000      5.41500      5.41500   1     10.52487
     -7.22000     -5.41500      5.41500   1     10.52487
      7.22000     -5.41500      5.41500   1     10.52487
      7.22000      5.41500     -5.41500   1     10.52487
     -5.41500     -5.41500      7.22000   1     10.52487
     -5.41500     -7.22000     -5.41500   1     10.52487
      5.41500     -5.41500      7.22000   1     10.52487
      5.41500     -5.41500     -7.22000   1     10.52487
      5.41500     -7.22000     -5.41500   1     10.52487
      7.22000     -5.41500     -5.41500   1     10.52487
      5.41500      5.41500      7.22000   1     10.52487
     -5.41500      7.22000     -5.41500   1     10.52487
      5.41500      5.41500     -7.22000   1     10.52487
      7.22000      5.41500      5.41500   1     10.52487
     -7.22000     -5.41500     -5.41500   1     10.52487
     -5.41500      7.22000      5.41500   1     10.52487
     -5.41500     -5.41500     -7.22000   1     10.52487
      5.41500      7.22000      5.41500   1     10.52487
     -5.41500      5.41500      7.22000   1     10.52487
     -5.41500      5.41500     -7.22000   1     10.52487
      5.41500      7.22000     -5.41500   1     10.52487
      5.41500     -7.22000      5.41500   1     10.52487
      9.02500     -5.41500      0.00000   1     10.52487
      9.02500      5.41500      0.00000   1     10.52487
      0.00000     -9.02500     -5.41500   1     10.52487
      9.02500      0.00000     -5.41500   1     10.52487
     -9.02500     -5.41500      0.00000   1     10.52487
      5.41500      0.00000     -9.02500   1     10.52487
     -5.41500      9.02500      0.00000   1     10.52487
     -5.41500      0.00000     -9.02500   1     10.52487
      0.00000      5.41500     -9.02500   1     10.52487
     -9.02500      0.00000     -5.41500   1     10.52487
      5.41500      9.02500      0.00000   1     10.52487
      0.00000      5.41500      9.02500   1     10.52487
      0.00000      9.02500     -5.41500   1     10.52487
      5.41500      0.00000      9.02500   1     10.52487
      0.00000      9.02500      5.41500   1     10.52487
     -5.41500      0.00000      9.02500   1     10.52487
     -9.02500      5.41500      0.00000   1     10.52487
     -9.02500      0.00000      5.41500   1     10.52487
      5.41500     -9.02500      0.00000   1     10.52487
      0.00000     -5.41500      9.02500   1     10.52487
      0.00000     -9.02500      5.41500   1     10.52487
      0.00000     -5.41500     -9.02500   1     10.52487
     -5.41500     -9.02500      0.00000   1     10.52487
      9.02500      0.00000      5.41500   1     10.52487
    -10.83000      0.00000      0.00000   1     10.83000
