   -30.0000  1.845843E-04  3.330496E-04  1.415840E-03  1.720752E-04
   -29.5000  1.946948E-04  3.426444E-04  1.500654E-03  1.750288E-04
   -29.0000  2.058062E-04  3.530243E-04  1.593843E-03  1.780789E-04
   -28.5000  2.180604E-04  3.642677E-04  1.696570E-03  1.812349E-04
   -28.0000  2.316268E-04  3.764648E-04  1.810210E-03  1.845006E-04
   -27.5000  2.467092E-04  3.897194E-04  1.936395E-03  1.878820E-04
   -27.0000  2.635518E-04  4.041515E-04  2.077085E-03  1.913882E-04
   -26.5000  2.824538E-04  4.199009E-04  2.234617E-03  1.950218E-04
   -26.0000  3.037824E-04  4.371311E-04  2.411847E-03  1.987932E-04
   -25.5000  3.279922E-04  4.560348E-04  2.612258E-03  2.027118E-04
   -25.0000  3.556582E-04  4.768406E-04  2.840145E-03  2.067854E-04
   -24.5000  3.875068E-04  4.998217E-04  3.100849E-03  2.110254E-04
   -24.0000  4.244762E-04  5.253080E-04  3.401086E-03  2.154433E-04
   -23.5000  4.677908E-04  5.537012E-04  3.749389E-03  2.200520E-04
   -23.0000  5.190840E-04  5.854962E-04  4.156741E-03  2.248657E-04
   -22.5000  5.805724E-04  6.213103E-04  4.637459E-03  2.298991E-04
   -22.0000  6.553358E-04  6.619249E-04  5.210507E-03  2.351727E-04
   -21.5000  7.477687E-04  7.083458E-04  5.901426E-03  2.407055E-04
   -21.0000  8.643417E-04  7.618927E-04  6.745276E-03  2.465209E-04
   -20.5000  1.014953E-03  8.243389E-04  7.791255E-03  2.526456E-04
   -20.0000  1.215445E-03  8.981359E-04  9.110141E-03  2.591114E-04
   -19.5000  1.492715E-03  9.867944E-04  1.080677E-02  2.659544E-04
   -19.0000  1.895950E-03  1.095576E-03  1.304183E-02  2.732193E-04
   -18.5000  2.524731E-03  1.232861E-03  1.607187E-02  2.809604E-04
   -18.0000  3.611967E-03  1.413197E-03  2.032738E-02  2.892464E-04
   -17.5000  5.842024E-03  1.665445E-03  2.657684E-02  2.981676E-04
   -17.0000  1.230164E-02  2.062611E-03  3.630610E-02  3.078729E-04
   -16.5000  7.474306E-02  2.969832E-03  5.272135E-02  3.403176E-04
   -16.0000  2.579245E-01  8.431802E-03  8.424988E-02  3.308684E-04
   -15.5000  2.195336E-01  1.945096E-02  1.585258E-01  3.475791E-04
   -15.0000  1.877895E-01  3.392369E-02  3.979601E-01  3.742639E-04
   -14.5000  1.647590E-01  5.074925E-02  1.973099E+00  4.176573E-04
   -14.0000  1.473610E-01  6.906034E-02  1.624104E+01  4.853596E-04
   -13.5000  1.336652E-01  8.808944E-02  1.239185E+00  5.854425E-04
   -13.0000  1.225259E-01  1.071513E-01  4.267988E-01  7.262059E-04
   -12.5000  1.132327E-01  1.256524E-01  2.322062E-01  9.160219E-04
   -12.0000  1.053233E-01  1.431065E-01  1.562513E-01  1.163213E-03
   -11.5000  9.848330E-02  1.591422E-01  1.190510E-01  1.475957E-03
   -11.0000  9.249069E-02  1.735042E-01  9.847361E-02  1.862221E-03
   -10.5000  8.718398E-02  1.860456E-01  8.635244E-02  2.329700E-03
   -10.0000  8.244245E-02  1.967125E-01  7.907966E-02  2.885776E-03
    -9.5000  7.817382E-02  2.055275E-01  7.484872E-02  3.537488E-03
    -9.0000  7.430617E-02  2.125708E-01  7.266642E-02  4.291499E-03
    -8.5000  7.078247E-02  2.179622E-01  7.194490E-02  5.154076E-03
    -8.0000  6.755673E-02  2.218462E-01  7.231406E-02  6.131074E-03
    -7.5000  6.459174E-02  2.243799E-01  7.352986E-02  7.227925E-03
    -7.0000  6.185651E-02  2.257221E-01  7.542167E-02  8.449623E-03
    -6.5000  5.932529E-02  2.260278E-01  7.786618E-02  9.800717E-03
    -6.0000  5.697646E-02  2.254436E-01  8.077040E-02  1.128530E-02
    -5.5000  5.479153E-02  2.241046E-01  8.406166E-02  1.290702E-02
    -5.0000  5.275478E-02  2.221327E-01  8.768049E-02  1.466905E-02
    -4.5000  5.085262E-02  2.196366E-01  9.157770E-02  1.657408E-02
    -4.0000  4.907323E-02  2.167124E-01  9.571076E-02  1.862438E-02
    -3.5000  4.740636E-02  2.134438E-01  1.000422E-01  2.082169E-02
    -3.0000  4.584293E-02  2.099033E-01  1.045382E-01  2.316732E-02
    -2.5000  4.437495E-02  2.061534E-01  1.091680E-01  2.566205E-02
    -2.0000  4.299532E-02  2.022472E-01  1.139031E-01  2.830625E-02
    -1.5000  4.169769E-02  1.982304E-01  1.187167E-01  3.109976E-02
    -1.0000  4.047639E-02  1.941412E-01  1.235837E-01  3.404195E-02
    -0.5000  3.932631E-02  1.900120E-01  1.284804E-01  3.713171E-02
     0.0000  3.824284E-02  1.858702E-01  1.333843E-01  4.036748E-02
     0.5000  3.722178E-02  1.817380E-01  1.382742E-01  4.374718E-02
     1.0000  3.625932E-02  1.776344E-01  1.431300E-01  4.726829E-02
     1.5000  3.535198E-02  1.735749E-01  1.479325E-01  5.092782E-02
     2.0000  3.449658E-02  1.695722E-01  1.526640E-01  5.472233E-02
     2.5000  3.369016E-02  1.656366E-01  1.573075E-01  5.864785E-02
     3.0000  3.293003E-02  1.617766E-01  1.618476E-01  6.270003E-02
     3.5000  3.221368E-02  1.579987E-01  1.662696E-01  6.687412E-02
     4.0000  3.153881E-02  1.543080E-01  1.705602E-01  7.116482E-02
     4.5000  3.090325E-02  1.507085E-01  1.747073E-01  7.556650E-02
     5.0000  3.030494E-02  1.472031E-01  1.787000E-01  8.007312E-02
     5.5000  2.974203E-02  1.437939E-01  1.825280E-01  8.467823E-02
