# Cu                                                               FEFF 10.0
# POT  SCF 100  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=29 Rmt= 1.437 Rnm= 1.489 K  shell
# Pot 1 Z=29 Rmt= 1.344 Rnm= 1.381
# Gam_ch=1.729E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-7.990E+00eV kf=1.994E+00 Vint=-1.742E+01eV Rs_int= 1.819
#  -----------------------------------------------------------------------
#   0.95032E+00  0.23938E+01  0.62302E+00 -0.2936442E+00  0.3303221E+03 method to calculate xsect
#   1.7291900E+00     54      1
#       em              xsnorm            xsec  
 -0.799046763E+01  0.86459E+00  0.19918E-03  0.28957E-05  0.18980E-03
 -0.795236779E+01  0.86459E+00  0.19966E-03  0.26548E-05  0.19026E-03
 -0.783806827E+01  0.86459E+00  0.20107E-03  0.19241E-05  0.19165E-03
 -0.764756907E+01  0.86459E+00  0.20334E-03  0.68579E-06  0.19388E-03
 -0.738087019E+01  0.86459E+00  0.20637E-03 -0.10850E-05  0.19688E-03
 -0.703797162E+01  0.86459E+00  0.21002E-03 -0.34123E-05  0.20051E-03
 -0.661887338E+01  0.86459E+00  0.21410E-03 -0.63106E-05  0.20461E-03
 -0.612357546E+01  0.86459E+00  0.21843E-03 -0.97762E-05  0.20902E-03
 -0.555207785E+01  0.86459E+00  0.22283E-03 -0.13781E-04  0.21355E-03
 -0.490438057E+01  0.86459E+00  0.22709E-03 -0.18269E-04  0.21803E-03
 -0.418048360E+01  0.86459E+00  0.23107E-03 -0.23158E-04  0.22228E-03
 -0.338038696E+01  0.86459E+00  0.23461E-03 -0.28339E-04  0.22619E-03
 -0.250409063E+01  0.86459E+00  0.23763E-03 -0.33691E-04  0.22964E-03
 -0.155159462E+01  0.86459E+00  0.24006E-03 -0.39084E-04  0.23257E-03
 -0.522898933E+00  0.86459E+00  0.24187E-03 -0.44388E-04  0.23495E-03
  0.581996436E+00  0.86459E+00  0.24308E-03 -0.49486E-04  0.23676E-03
  0.176309149E+01  0.86459E+00  0.24372E-03 -0.54273E-04  0.23806E-03
