# Cr2GeC
#  POT  SCF  30  4.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
    3 197 197  Unique potential, I_mt, I_norman.    Following data in atomic units.
  iph            3
   i      r         vcoul        rho     ovrlp vcoul  ovrlp vtot  ovrlp rho
    1  1.5073E-04 -2.1214E+05  3.0406E+04 -2.1214E+05 -2.1217E+05  3.0160E+04
    2  1.5846E-04 -2.0178E+05  3.0307E+04 -2.0178E+05 -2.0181E+05  2.9996E+04
    3  1.6659E-04 -1.9193E+05  3.0208E+04 -1.9194E+05 -1.9197E+05  3.0015E+04
    4  1.7513E-04 -1.8257E+05  3.0108E+04 -1.8257E+05 -1.8260E+05  2.9852E+04
    5  1.8411E-04 -1.7365E+05  3.0007E+04 -1.7366E+05 -1.7369E+05  2.9857E+04
    6  1.9355E-04 -1.6518E+05  2.9906E+04 -1.6518E+05 -1.6521E+05  2.9700E+04
    7  2.0347E-04 -1.5711E+05  2.9805E+04 -1.5711E+05 -1.5715E+05  2.9688E+04
    8  2.1390E-04 -1.4944E+05  2.9703E+04 -1.4944E+05 -1.4948E+05  2.9533E+04
    9  2.2487E-04 -1.4215E+05  2.9600E+04 -1.4215E+05 -1.4218E+05  2.9509E+04
   10  2.3640E-04 -1.3521E+05  2.9496E+04 -1.3521E+05 -1.3524E+05  2.9359E+04
   11  2.4852E-04 -1.2861E+05  2.9392E+04 -1.2861E+05 -1.2864E+05  2.9323E+04
   12  2.6126E-04 -1.2233E+05  2.9287E+04 -1.2233E+05 -1.2236E+05  2.9173E+04
   13  2.7465E-04 -1.1635E+05  2.9181E+04 -1.1635E+05 -1.1638E+05  2.9128E+04
   14  2.8874E-04 -1.1067E+05  2.9075E+04 -1.1067E+05 -1.1070E+05  2.8983E+04
   15  3.0354E-04 -1.0526E+05  2.8967E+04 -1.0527E+05 -1.0530E+05  2.8927E+04
   16  3.1910E-04 -1.0012E+05  2.8858E+04 -1.0012E+05 -1.0015E+05  2.8782E+04
   17  3.3546E-04 -9.5232E+04  2.8748E+04 -9.5233E+04 -9.5263E+04  2.8718E+04
   18  3.5266E-04 -9.0580E+04  2.8637E+04 -9.0580E+04 -9.0611E+04  2.8576E+04
   19  3.7074E-04 -8.6155E+04  2.8525E+04 -8.6155E+04 -8.6185E+04  2.8503E+04
   20  3.8975E-04 -8.1945E+04  2.8412E+04 -8.1946E+04 -8.1976E+04  2.8360E+04
   21  4.0973E-04 -7.7941E+04  2.8297E+04 -7.7941E+04 -7.7972E+04  2.8282E+04
   22  4.3074E-04 -7.4132E+04  2.8181E+04 -7.4132E+04 -7.4163E+04  2.8139E+04
   23  4.5283E-04 -7.0509E+04  2.8064E+04 -7.0509E+04 -7.0539E+04  2.8053E+04
   24  4.7604E-04 -6.7062E+04  2.7945E+04 -6.7063E+04 -6.7093E+04  2.7909E+04
   25  5.0045E-04 -6.3784E+04  2.7824E+04 -6.3784E+04 -6.3814E+04  2.7817E+04
   26  5.2611E-04 -6.0665E+04  2.7702E+04 -6.0666E+04 -6.0696E+04  2.7673E+04
   27  5.5308E-04 -5.7699E+04  2.7578E+04 -5.7699E+04 -5.7729E+04  2.7573E+04
   28  5.8144E-04 -5.4877E+04  2.7452E+04 -5.4878E+04 -5.4908E+04  2.7427E+04
   29  6.1125E-04 -5.2193E+04  2.7324E+04 -5.2194E+04 -5.2223E+04  2.7321E+04
   30  6.4259E-04 -4.9640E+04  2.7194E+04 -4.9640E+04 -4.9670E+04  2.7173E+04
   31  6.7554E-04 -4.7211E+04  2.7061E+04 -4.7212E+04 -4.7241E+04  2.7060E+04
   32  7.1017E-04 -4.4901E+04  2.6927E+04 -4.4901E+04 -4.4931E+04  2.6909E+04
   33  7.4659E-04 -4.2704E+04  2.6790E+04 -4.2704E+04 -4.2734E+04  2.6790E+04
   34  7.8486E-04 -4.0613E+04  2.6651E+04 -4.0613E+04 -4.0643E+04  2.6636E+04
   35  8.2510E-04 -3.8625E+04  2.6509E+04 -3.8625E+04 -3.8655E+04  2.6510E+04
   36  8.6741E-04 -3.6733E+04  2.6364E+04 -3.6734E+04 -3.6763E+04  2.6351E+04
   37  9.1188E-04 -3.4934E+04  2.6217E+04 -3.4934E+04 -3.4964E+04  2.6218E+04
   38  9.5863E-04 -3.3223E+04  2.6066E+04 -3.3223E+04 -3.3252E+04  2.6055E+04
   39  1.0078E-03 -3.1595E+04  2.5912E+04 -3.1595E+04 -3.1624E+04  2.5914E+04
   40  1.0595E-03 -3.0046E+04  2.5756E+04 -3.0046E+04 -3.0076E+04  2.5746E+04
   41  1.1138E-03 -2.8573E+04  2.5595E+04 -2.8573E+04 -2.8602E+04  2.5597E+04
   42  1.1709E-03 -2.7172E+04  2.5432E+04 -2.7172E+04 -2.7201E+04  2.5423E+04
   43  1.2309E-03 -2.5839E+04  2.5264E+04 -2.5839E+04 -2.5868E+04  2.5266E+04
   44  1.2940E-03 -2.4571E+04  2.5093E+04 -2.4571E+04 -2.4600E+04  2.5085E+04
   45  1.3604E-03 -2.3365E+04  2.4918E+04 -2.3365E+04 -2.3394E+04  2.4920E+04
   46  1.4301E-03 -2.2218E+04  2.4738E+04 -2.2218E+04 -2.2247E+04  2.4732E+04
   47  1.5034E-03 -2.1126E+04  2.4554E+04 -2.1127E+04 -2.1156E+04  2.4557E+04
   48  1.5805E-03 -2.0088E+04  2.4366E+04 -2.0089E+04 -2.0117E+04  2.4360E+04
   49  1.6616E-03 -1.9101E+04  2.4173E+04 -1.9101E+04 -1.9130E+04  2.4175E+04
   50  1.7467E-03 -1.8162E+04  2.3975E+04 -1.8162E+04 -1.8191E+04  2.3970E+04
   51  1.8363E-03 -1.7268E+04  2.3773E+04 -1.7269E+04 -1.7297E+04  2.3775E+04
   52  1.9305E-03 -1.6418E+04  2.3565E+04 -1.6419E+04 -1.6447E+04  2.3560E+04
   53  2.0294E-03 -1.5610E+04  2.3351E+04 -1.5610E+04 -1.5639E+04  2.3353E+04
   54  2.1335E-03 -1.4841E+04  2.3132E+04 -1.4841E+04 -1.4869E+04  2.3128E+04
   55  2.2429E-03 -1.4109E+04  2.2907E+04 -1.4110E+04 -1.4138E+04  2.2909E+04
   56  2.3579E-03 -1.3414E+04  2.2677E+04 -1.3414E+04 -1.3442E+04  2.2673E+04
   57  2.4788E-03 -1.2752E+04  2.2440E+04 -1.2752E+04 -1.2780E+04  2.2442E+04
   58  2.6058E-03 -1.2122E+04  2.2197E+04 -1.2123E+04 -1.2150E+04  2.2193E+04
