# Cr2GeC
#  POT  SCF  30  4.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
    1 190 191  Unique potential, I_mt, I_norman.    Following data in atomic units.
  iph            1
   i      r         vcoul        rho     ovrlp vcoul  ovrlp vtot  ovrlp rho
  117  4.9787E-02 -1.0644E+02  6.9066E+01 -1.0655E+02 -1.1075E+02  7.0126E+01
  118  5.2340E-02 -1.0061E+02  6.7002E+01 -1.0072E+02 -1.0488E+02  6.8108E+01
  119  5.5023E-02 -9.5063E+01  6.4902E+01 -9.5177E+01 -9.9288E+01  6.5899E+01
  120  5.7844E-02 -8.9796E+01  6.2766E+01 -8.9911E+01 -9.3978E+01  6.3792E+01
  121  6.0810E-02 -8.4792E+01  6.0599E+01 -8.4908E+01 -8.8928E+01  6.1532E+01
  122  6.3928E-02 -8.0039E+01  5.8403E+01 -8.0155E+01 -8.4129E+01  5.9347E+01
  123  6.7206E-02 -7.5525E+01  5.6183E+01 -7.5642E+01 -7.9565E+01  5.7046E+01
  124  7.0651E-02 -7.1239E+01  5.3942E+01 -7.1357E+01 -7.5229E+01  5.4804E+01
  125  7.4274E-02 -6.7170E+01  5.1685E+01 -6.7290E+01 -7.1108E+01  5.2477E+01
  126  7.8082E-02 -6.3308E+01  4.9416E+01 -6.3429E+01 -6.7193E+01  5.0196E+01
  127  8.2085E-02 -5.9644E+01  4.7141E+01 -5.9767E+01 -6.3472E+01  4.7860E+01
  128  8.6294E-02 -5.6169E+01  4.4865E+01 -5.6292E+01 -5.9940E+01  4.5564E+01
  129  9.0718E-02 -5.2873E+01  4.2594E+01 -5.2998E+01 -5.6584E+01  4.3239E+01
  130  9.5369E-02 -4.9748E+01  4.0333E+01 -4.9875E+01 -5.3399E+01  4.0951E+01
  131  1.0026E-01 -4.6788E+01  3.8088E+01 -4.6916E+01 -5.0375E+01  3.8659E+01
  132  1.0540E-01 -4.3983E+01  3.5866E+01 -4.4113E+01 -4.7505E+01  3.6407E+01
  133  1.1080E-01 -4.1327E+01  3.3673E+01 -4.1460E+01 -4.4783E+01  3.4173E+01
  134  1.1648E-01 -3.8814E+01  3.1516E+01 -3.8948E+01 -4.2201E+01  3.1981E+01
  135  1.2246E-01 -3.6436E+01  2.9400E+01 -3.6572E+01 -3.9753E+01  2.9829E+01
  136  1.2873E-01 -3.4188E+01  2.7332E+01 -3.4326E+01 -3.7433E+01  2.7726E+01
  137  1.3534E-01 -3.2063E+01  2.5319E+01 -3.2204E+01 -3.5234E+01  2.5681E+01
  138  1.4227E-01 -3.0056E+01  2.3366E+01 -3.0199E+01 -3.3152E+01  2.3692E+01
  139  1.4957E-01 -2.8162E+01  2.1479E+01 -2.8307E+01 -3.1181E+01  2.1779E+01
  140  1.5724E-01 -2.6374E+01  1.9663E+01 -2.6522E+01 -2.9315E+01  1.9927E+01
  141  1.6530E-01 -2.4689E+01  1.7923E+01 -2.4840E+01 -2.7550E+01  1.8166E+01
  142  1.7377E-01 -2.3101E+01  1.6264E+01 -2.3254E+01 -2.5881E+01  1.6473E+01
