#HD#     0.1990410959E+01     0.1678407141E+02 
    0.3809984030E-01     0.1436695539E-02    -0.7842994290E-05     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4857818187E+05 
    0.1523993612E+00     0.5774804755E-02    -0.1247424787E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.6108559120E+04 
    0.3428985627E+00     0.1299279008E-01    -0.6256557238E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1826875653E+04 
    0.6095974449E+00     0.2304038915E-01    -0.1952338374E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.7805991178E+03 
    0.9524960076E+00     0.3578691040E-01    -0.4690708383E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4061203255E+03 
    0.1371594251E+01     0.5096838575E-01    -0.9542795395E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2395514442E+03 
    0.1866892175E+01     0.6812820392E-01    -0.1729571091E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1541994333E+03 
    0.2438389779E+01     0.8655473270E-01    -0.2878950459E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1058714718E+03 
    0.3086087065E+01     0.1052180945E+00    -0.4488480451E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.7639524478E+02 
    0.3809984030E+01     0.1227066371E+00    -0.6642997861E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5735338337E+02 
    0.4610080677E+01     0.1371620182E+00    -0.9422635581E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4447781512E+02 
    0.5486377004E+01     0.1462103698E+00    -0.1289888894E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3544476472E+02 
    0.6438873011E+01     0.1468857878E+00    -0.1712985664E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2891430644E+02 
    0.7467568700E+01     0.1355413971E+00    -0.2215419127E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2407660735E+02 
    0.8572464068E+01     0.1077424233E+00    -0.2798322790E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2042286210E+02 
    0.9753559118E+01     0.5813500410E-01    -0.3459076002E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1762312954E+02 
    0.1101085385E+02    -0.1971616454E-01    -0.4190008094E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1545813924E+02 
    0.1234434826E+02    -0.1335288707E+00    -0.4976834034E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1377978693E+02 
    0.1375404235E+02    -0.2925512757E+00    -0.5796918559E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1248761663E+02 
    0.1523993612E+02    -0.5078654860E+00    -0.6617630288E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1151464758E+02 
    0.1844032271E+02    -0.1430406779E+01    -0.8138245566E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1029947401E+02 
