# SELF sfconv-backed rewritten spectrum
# fixture: FX-SELF-ORACLE-001
# source: loss.dat
# columns: index energy input_signal rewritten_signal
    1      0.0025066      0.0258411      0.0265376
    2      0.0046934      0.0611057      0.0627483
    3      0.0046934      0.0611057      0.0627483
    4      0.0075606      0.1378737      0.1415757
    5      0.0075606      0.1378737      0.1415757
    6      0.0111080      0.1976151      0.2029199
    7      0.0111080      0.1976151      0.2029199
    8      0.0153357      0.1760367      0.1807627
    9      0.0153357      0.1760367      0.1807627
   10      0.0202437      0.1309851      0.1345025
   11      0.0202437      0.1309851      0.1345025
   12      0.0258320      0.0964731      0.0990648
   13      0.0258320      0.0964731      0.0990648
   14      0.0321006      0.0732787      0.0752482
   15      0.0321006      0.0732787      0.0752482
   16      0.0390494      0.0575451      0.0590926
   17      0.0390494      0.0575451      0.0590926
   18      0.0466786      0.0464836      0.0477344
   19      0.0466786      0.0464836      0.0477344
   20      0.0639777      0.0323402      0.0332117
   21      0.0639777      0.0323402      0.0332117
   22      0.0950286      0.0209047      0.0214699
   23      0.0950286      0.0209047      0.0214699
   24      0.1754980      0.0116371      0.0119545
   25      0.1754980      0.0116371      0.0119545
   26      0.4838160      0.0044561      0.0045843
   27      0.4838160      0.0044561      0.0045843
   28      1.5596401      0.0017565      0.0018241
   29      1.5596401      0.0017565      0.0018241
   30      2.6770101      0.0013891      0.0014591
   31      2.6770101      0.0013891      0.0014591
   32      3.4502101      0.0014294      0.0015090
   33      3.4502101      0.0014294      0.0015090
   34      4.0200901      0.0016715      0.0017639
   35      4.0200901      0.0016715      0.0017639
   36      4.3213601      0.0020301      0.0021355
   37      4.3213601      0.0020301      0.0021355
   38      4.5544600      0.0026627      0.0027876
   39      4.5544600      0.0026627      0.0027876
   40      4.7132602      0.0055894      0.0057945
   41      4.7132602      0.0055894      0.0057945
   42      4.7936802      0.0069695      0.0072126
   43      4.7936802      0.0069695      0.0072126
   44      4.8747802      0.0075813      0.0078417
   45      4.8747802      0.0075813      0.0078417
   46      4.9565601      0.0162275      0.0167207
   47      4.9565601      0.0162275      0.0167207
   48      5.0275502      0.0251792      0.0259133
   49      5.0275502      0.0251792      0.0259133
   50      5.1500001      0.0396033      0.0407258
   51      5.1500001      0.0396033      0.0407258
   52      5.1959200      0.0465291      0.0478378
   53      5.1959200      0.0465291      0.0478378
   54      5.2666702      0.0532474      0.0547371
   55      5.2666702      0.0532474      0.0547371
   56      5.5442300      0.0684164      0.0703162
   57      5.5442300      0.0684164      0.0703162
   58      5.8166800      0.0713242      0.0733049
   59      5.8166800      0.0713242      0.0733049
   60      6.0666900      0.0643175      0.0661130
   61      6.0666900      0.0643175      0.0661130
   62      6.2656698      0.0521457      0.0536169
   63      6.2656698      0.0521457      0.0536169
   64      6.3932199      0.0414314      0.0426166
   65      6.3932199      0.0414314      0.0426166
   66      6.4816599      0.0328031      0.0337578
   67      6.4816599      0.0328031      0.0337578
   68      6.5268998      0.0279886      0.0288147
   69      6.5268998      0.0279886      0.0288147
   70      6.5728202      0.0227341      0.0234197
   71      6.5728202      0.0227341      0.0234197
   72      6.6194201      0.0166732      0.0171967
   73      6.6194201      0.0166732      0.0171967
   74      6.6666999      0.0097206      0.0100581
   75      6.6666999      0.0097206      0.0100581
   76      6.7146602      0.0298195      0.0306967
   77      6.7146602      0.0298195      0.0306967
   78      6.7632999      0.0402421      0.0413994
   79      6.7632999      0.0402421      0.0413994
   80      6.8126202      0.0474062      0.0487563
   81      6.8126202      0.0474062      0.0487563
   82      6.8626199      0.0533649      0.0548754
   83      6.8626199      0.0533649      0.0548754
   84      7.0166998      0.0661504      0.0680057
   85      7.0166998      0.0661504      0.0680057
   86      7.1228299      0.0744202      0.0764984
   87      7.1228299      0.0744202      0.0764984
   88      7.2871199      0.0844545      0.0868038
   89      7.2871199      0.0844545      0.0868038
   90      7.4000401      0.0923809      0.0949441
   91      7.4000401      0.0923809      0.0949441
   92      7.6340599      0.1071737      0.1101362
   93      7.6340599      0.1071737      0.1101362
   94      7.8167200      0.1197662      0.1230686
   95      7.8167200      0.1197662      0.1230686
   96      8.0054903      0.1346339      0.1383372
   97      8.0054903      0.1346339      0.1383372
   98      8.3337297      0.1633824      0.1678606
   99      8.3337297      0.1633824      0.1678606
  100      8.5388403      0.1890284      0.1941968
  101      8.5388403      0.1890284      0.1941968
  102      9.0412302      0.2628871      0.2700425
  103      9.0412302      0.2628871      0.2700425
  104      9.1908903      0.2955358      0.3035687
  105      9.1908903      0.2955358      0.3035687
  106      9.7361403      0.4058606      0.4168592
  107      9.7361403      0.4058606      0.4168592
  108     10.4861002      0.6265411      0.6434681
  109     10.4861002      0.6265411      0.6434681
  110     11.1076002      0.8227425      0.8449398
  111     11.1076002      0.8227425      0.8449398
  112     11.5719004      0.9202967      0.9451162
  113     11.5719004      0.9202967      0.9451162
  114     12.3500996      0.9292947      0.9543642
  115     12.3500996      0.9292947      0.9543642
  116     13.2777004      0.8072639      0.8290699
  117     13.2777004      0.8072639      0.8290699
  118     14.2603998      0.6825075      0.7009775
  119     14.2603998      0.6825075      0.7009775
  120     15.4167996      0.5879975      0.6039448
  121     15.4167996      0.5879975      0.6039448
  122     16.8943996      0.5246665      0.5389311
  123     16.8943996      0.5246665      0.5389311
  124     18.8792000      0.4898952      0.5032489
  125     18.8792000      0.4898952      0.5032489
  126     21.6128998      0.4787204      0.4918044
  127     21.6128998      0.4787204      0.4918044
  128     30.9106998      0.4585847      0.4712310
  129     30.9106998      0.4585847      0.4712310
  130     38.3233986      0.4195275      0.4312077
  131     38.3233986      0.4195275      0.4312077
  132     47.8664017      0.3668358      0.3772076
  133     47.8664017      0.3668358      0.3772076
  134     58.0705986      0.3069270      0.3158041
  135     58.0705986      0.3069270      0.3158041
  136     66.7277985      0.2555766      0.2631715
  137     66.7277985      0.2555766      0.2631715
  138     72.0544968      0.2262662      0.2331334
  139     72.0544968      0.2262662      0.2331334
  140     74.1856003      0.2177339      0.2243958
  141     74.1856003      0.2177339      0.2243958
  142     75.3861008      0.2236797      0.2305142
  143     75.3861008      0.2236797      0.2305142
  144     77.6268997      0.2405550      0.2478670
  145     77.6268997      0.2405550      0.2478670
  146     80.2418976      0.2461336      0.2536240
  147     80.2418976      0.2461336      0.2536240
  148     85.1585999      0.2296267      0.2367285
  149     85.1585999      0.2296267      0.2367285
  150     90.9057007      0.1959720      0.2022343
  151     90.9057007      0.1959720      0.2022343
  152     98.9003982      0.1568041      0.1621037
  153     98.9003982      0.1568041      0.1621037
  154    111.6969986      0.1165311      0.1208913
  155    111.6969986      0.1165311      0.1208913
  156    122.9410019      0.0953307      0.0992460
  157    122.9410019      0.0953307      0.0992460
  158    145.1410065      0.0676787      0.0710968
  159    145.1410065      0.0676787      0.0710968
  160    171.1009979      0.0468399      0.0499850
  161    171.1009979      0.0468399      0.0499850
  162    198.9219971      0.0326077      0.0356776
  163    198.9219971      0.0326077      0.0356776
  164    228.4089966      0.0228584      0.0259916
  165    228.4089966      0.0228584      0.0259916
  166    258.7940063      0.0162844      0.0195761
  167    258.7940063      0.0162844      0.0195761
  168    291.5620117      0.0116416      0.0151698
  169    291.5620117      0.0116416      0.0151698
  170    326.8020020      0.0083439      0.0121719
  171    326.8020020      0.0083439      0.0121719
  172    364.2269897      0.0060349      0.0102134
  173    364.2269897      0.0060349      0.0102134
  174    402.3250122      0.0044889      0.0087377
  175    402.3250122      0.0044889      0.0087377
  176    453.1940002      0.0031025      0.0073843
  177    453.1940002      0.0031025      0.0073843
  178    496.0899963      0.0023509      0.0066717
  179    496.0899963      0.0023509      0.0066717
  180    558.3790283      0.0016003      0.0059870
  181    558.3790283      0.0016003      0.0059870
  182    623.8159790      0.0011268      0.0055910
  183    687.6710205      0.0008246      0.0053689
  184    768.4119873      0.0005709      0.0055197
  185    867.5729980      0.0003810      0.0065362
  186    897.0579834      0.0003421      0.0068565
  187    911.4970093      0.0003242      0.0070145
  188    918.7659912      0.0003240      0.0071031
  189    922.9349976      0.0003229      0.0071529
  190    926.0689697      0.0003250      0.0071934
  191    928.1610107      0.0003303      0.0072244
  192    929.2089844      0.0003361      0.0072431
  193    930.2570190      0.0003469      0.0072670
  194    931.3049927      0.0003728      0.0073065
  195    932.3549805      0.0005044      0.0074543
  196    932.7219849      0.0006959      0.0076556
  197    932.9130249      0.0008212      0.0077865
  198    933.2440186      0.0009717      0.0079451
  199    933.8049927      0.0011195      0.0081038
  200    934.8770142      0.0013710      0.0083750
  201    935.5170288      0.0014547      0.0084688
  202    939.4619751      0.0018370      0.0089096
  203    941.9600220      0.0019728      0.0090796
  204    944.3410034      0.0019752      0.0091111
  205    947.5579834      0.0018996      0.0090727
  206    950.3820190      0.0018530      0.0090594
  207    951.8049927      0.0018877      0.0091124
  208    952.7659912      0.0020142      0.0092541
  209    954.8159790      0.0022100      0.0094802
  210    960.2620239      0.0024172      0.0097594
  211    964.8389893      0.0024001      0.0097978
  212    973.7290039      0.0022513      0.0097536
  213    989.7919922      0.0020519      0.0097451
  214   1019.0499880      0.0017949      0.0098387
  215   1062.8100590      0.0015165      0.0100875
  216   1091.6199950      0.0014001      0.0103199
  217   1097.6899410      0.0014614      0.0104571
  218   1105.6300050      0.0014541      0.0105466
  219   1182.4200440      0.0011769      0.0105481
  220   1309.5300290      0.0008350      0.0105875
  221   1480.3399660      0.0005527      0.0108225
  222   1655.7500000      0.0003765      0.0123066
  223   1846.8199460      0.0002573      0.0140060
  224   2054.4699710      0.0001763      0.0144955
  225   2281.1000980      0.0001214      0.0146831
  226   2531.7800290      0.0000835      0.0138333
  227   2815.6799320      0.0000569      0.0134479
  228   3128.4899900      0.0000386      0.0121560
  229   3478.2399900      0.0000261      0.0104321
  230   3867.3798830      0.0000176      0.0091055
  231   4302.6401370      0.0000118      0.0076179
  232   4789.7402340      0.0000079      0.0061058
  233   5337.6000980      0.0000053      0.0052355
  234   5951.5600590      0.0000035      0.0043669
  235   6638.9199220      0.0000023      0.0035733
  236   7418.5200200      0.0000015      0.0024718
  237   8393.5996090      0.0000009      0.0012557
  238   8868.6201170      0.0000008      0.0009245
  239   8951.2402340      0.0000007      0.0008437
  240   8971.2099610      0.0000009      0.0008206
  241   8974.8496090      0.0000011      0.0008166
  242   8976.6699220      0.0000013      0.0008147
  243   8978.4902340      0.0000025      0.0008139
  244   8979.0000000      0.0000035      0.0008142
  245   8979.9599610      0.0000050      0.0008147
  246   8981.8798830      0.0000057      0.0008132
  247   8985.1103520      0.0000052      0.0008089
  248   9036.4599610      0.0000054      0.0007495
  249   9183.2998050      0.0000052      0.0005787
  250   9845.4501950      0.0000041      0.0002733
  251  11229.2002000      0.0000026      0.0001168
  252  12640.7002000      0.0000017      0.0001343
  253  14171.0000000      0.0000011      0.0002482
  254  15857.2002000      0.0000007      0.0005542
  255  17731.8007800      0.0000005      0.0018574
  256  19828.1992200      0.0000003      0.0039436
  257  22174.8007800      0.0000002      0.0048759
  258  24802.6992200      0.0000001      0.0022254
  259  27750.1992200      0.0000001      0.0018319
  260  31058.8007800      0.0000001      0.0049287
  261  34771.8984400      0.0000000      0.0089722
  262  38939.1992200      0.0000000      0.0288621
  263  43617.3007800      0.0000000      0.0523154
  264  48870.0000000      0.0000000      0.0278988
  265  54769.3984400      0.0000000      0.0174091
  266  61387.3984400      0.0000000      0.0012996
  267  68827.2968800      0.0000000      0.0000313
  268  77171.2031200      0.0000000      0.0001697
  269  86541.2968800      0.0000000      0.0000007
  270  97016.8984400      0.0000000      0.0000002
  271 100000.0000000      0.0000000      0.0000001
