#  Fermi level (eV): -10.042
#  Charge transfer :   0.353
# Electron counts for each magnetic-orbital momentum:
#       0     1      0.000
#       1     2      0.000
#       1     3      0.000
#       1     4      0.000
#       2     5      0.000
#       2     6      0.000
#       2     7      0.000
#       2     8      0.000
#       2     9      0.000
#       3    10      0.000
#       3    11      0.000
#       3    12      0.000
#       3    13      0.000
#       3    14      0.000
#       3    15      0.000
#       3    16      0.000
#  Number of atoms in cluster: 137
#  Lorentzian broadening with HWHH     0.1000 eV
# -----------------------------------------------------------------------
#      e      s(0)DOS-up   p(-1)DOS-up   p(0)DOS-up   p(+1)DOS-up  d(-2)DOS-up  d(-1)DOS-up   d(0)DOS-up   d(+1)DOS-up  d(+2)DOS-up  f(-3)DOS-up   f(-2)DOS-up   f(-1)DOS-up  f(0)DOS-up   f(+1)DOS-up   f(+2)DOS-up   f(+3)DOS-up  s(0)DOS-dn   p(-1)DOS-dn   p(0)DOS-dn   p(+1)DOS-dn  d(-2)DOS-dn  d(-1)DOS-dn   d(0)DOS-dn   d(+1)DOS-dn  d(+2)DOS-dn  f(-3)DOS-dn   f(-2)DOS-dn   f(-1)DOS-dn  f(0)DOS-dn   f(+1)DOS-dn   f(+2)DOS-dn   f(+3)DOS-dn   @#
   -17.7638  2.485845E-02  9.225956E-03  8.862373E-03  9.243435E-03  1.891802E-02  2.052361E-02  1.773664E-02  2.053089E-02  1.903014E-02  4.325899E-03  7.322626E-03  7.639355E-03  8.466921E-03  9.910857E-03  9.588054E-03  9.890356E-03  2.047206E-02  1.031573E-02  1.015447E-02  1.032469E-02  1.490497E-02  1.991303E-02  1.076986E-02  1.993605E-02  1.490537E-02  1.966484E-03  1.919479E-03  2.317704E-03  2.459517E-03  1.886662E-03  2.381404E-03  2.032100E-03
   -17.5226  2.413226E-02  1.212433E-02  1.240157E-02  1.213784E-02  3.151993E-02  3.193044E-02  2.900968E-02  3.217820E-02  3.176993E-02  4.769795E-03  8.980740E-03  9.907219E-03  1.016188E-02  1.262038E-02  1.296217E-02  1.296990E-02  1.841160E-02  1.071436E-02  1.004348E-02  1.071740E-02  1.978100E-02  2.119055E-02  1.740495E-02  2.119918E-02  1.977376E-02  1.952981E-03  1.926550E-03  2.133832E-03  2.180426E-03  1.945177E-03  2.165753E-03  2.059869E-03
   -17.2814  3.124312E-02  1.635114E-02  1.895317E-02  1.628615E-02  5.449578E-02  7.275637E-02  4.634552E-02  7.469280E-02  5.515268E-02  7.230841E-03  1.406423E-02  1.495883E-02  1.713670E-02  2.229227E-02  2.391742E-02  2.410057E-02  2.035924E-02  1.376912E-02  1.486137E-02  1.377441E-02  3.524812E-02  3.957240E-02  3.275960E-02  3.954834E-02  3.522857E-02  2.802535E-03  2.557281E-03  2.812756E-03  2.885797E-03  2.573359E-03  2.931206E-03  2.808142E-03
   -17.0402  4.816458E-02  2.802276E-02  3.284349E-02  2.832018E-02  6.238707E-02  7.770989E-02  4.751409E-02  7.752466E-02  6.294255E-02  1.079695E-02  1.967882E-02  2.236417E-02  2.474367E-02  3.020550E-02  3.328206E-02  3.399833E-02  2.560955E-02  1.928074E-02  2.250243E-02  1.928664E-02  5.574374E-02  6.925308E-02  4.661084E-02  6.915308E-02  5.572397E-02  5.532903E-03  4.310307E-03  5.397914E-03  5.695203E-03  4.330878E-03  5.886550E-03  4.759903E-03
   -16.7990  8.005379E-02  5.703989E-02  5.552408E-02  5.714639E-02  1.017674E-01  1.277519E-01  7.398351E-02  1.288893E-01  1.023406E-01  1.252550E-02  2.076604E-02  2.769304E-02  2.796801E-02  3.404738E-02  3.702704E-02  3.641643E-02  4.048485E-02  3.227320E-02  3.711815E-02  3.224515E-02  7.125346E-02  8.966383E-02  5.143124E-02  8.957790E-02  7.120291E-02  6.433511E-03  5.186638E-03  6.851537E-03  6.478506E-03  5.300493E-03  6.689406E-03  5.633287E-03
   -16.5578  8.112720E-02  4.505087E-02  4.052962E-02  4.480736E-02  8.696900E-02  9.758429E-02  6.655047E-02  9.748804E-02  8.640519E-02  2.657332E-02  2.463672E-02  6.034294E-02  4.255219E-02  4.725804E-02  4.860076E-02  5.016638E-02  6.174589E-02  6.237878E-02  5.950986E-02  6.234360E-02  9.851677E-02  1.263960E-01  7.168327E-02  1.264213E-01  9.852170E-02  6.787169E-03  6.048569E-03  7.517973E-03  8.104942E-03  5.453528E-03  8.449240E-03  5.284590E-03
   -16.3166  6.668298E-02  3.424066E-02  3.363136E-02  3.496217E-02  6.281392E-02  6.351300E-02  5.776002E-02  6.505974E-02  6.306322E-02  2.273584E-02  4.173340E-02  5.456136E-02  5.695023E-02  7.510729E-02  8.766057E-02  8.304557E-02  6.502908E-02  3.728423E-02  3.276919E-02  3.731488E-02  6.252214E-02  6.375496E-02  5.392718E-02  6.383960E-02  6.252605E-02  9.847766E-03  1.019349E-02  1.206451E-02  1.258635E-02  8.190418E-03  1.565277E-02  7.023332E-03
   -16.0754  6.158214E-02  5.172491E-02  5.352463E-02  5.280720E-02  6.181723E-02  8.933197E-02  4.307222E-02  8.977881E-02  6.330960E-02  2.649664E-02  5.740779E-02  7.016205E-02  7.363053E-02  9.117115E-02  1.088353E-01  1.215637E-01  7.191710E-02  2.677847E-02  2.479650E-02  2.680470E-02  4.676086E-02  4.979885E-02  3.503912E-02  4.985188E-02  4.673541E-02  1.235336E-02  1.207926E-02  1.273315E-02  1.415262E-02  9.460224E-03  1.602213E-02  9.286211E-03
   -15.8342  4.556152E-02  6.689380E-02  6.797569E-02  7.054118E-02  5.980295E-02  9.956471E-02  2.243685E-02  9.554075E-02  5.821927E-02  3.670374E-02  6.284615E-02  1.086027E-01  8.010270E-02  9.806968E-02  1.013516E-01  1.115357E-01  7.375532E-02  3.446021E-02  3.128375E-02  3.447765E-02  5.279885E-02  6.023193E-02  4.502772E-02  6.030424E-02  5.276104E-02  1.511508E-02  1.071980E-02  1.517059E-02  1.464233E-02  9.702011E-03  1.747350E-02  1.070977E-02
   -15.5930  2.478321E-02  4.682654E-02  5.131328E-02  4.534538E-02  3.609785E-02  5.988952E-02  1.701646E-02  6.024409E-02  3.569367E-02  6.109535E-02  6.383097E-02  1.732519E-01  9.565373E-02  1.008790E-01  1.031792E-01  9.904245E-02  7.127849E-02  4.756705E-02  4.600961E-02  4.758049E-02  6.003070E-02  9.712620E-02  2.684836E-02  9.718682E-02  6.009622E-02  1.422472E-02  1.121040E-02  1.535363E-02  1.350990E-02  1.198761E-02  1.675389E-02  1.176631E-02
   -15.3518  1.918904E-02  5.080538E-02  5.046074E-02  5.260515E-02  3.244552E-02  5.131688E-02  1.301723E-02  4.904665E-02  3.215912E-02  6.948622E-02  9.532196E-02  1.938566E-01  1.044578E-01  1.159758E-01  1.286251E-01  1.356217E-01  5.314314E-02  5.256392E-02  5.337316E-02  5.261782E-02  5.256002E-02  9.722897E-02  1.922531E-02  9.728077E-02  5.262207E-02  1.284002E-02  1.480149E-02  1.527619E-02  1.445801E-02  1.493049E-02  1.660766E-02  1.324733E-02
   -15.1106  2.012191E-02  4.416350E-02  4.453443E-02  4.224855E-02  3.096706E-02  3.774583E-02  2.038072E-02  3.569133E-02  2.899580E-02  9.468026E-02  1.164259E-01  3.520273E-01  1.657121E-01  2.083789E-01  2.177685E-01  2.573095E-01  3.429282E-02  3.731826E-02  4.528504E-02  3.740040E-02  3.203842E-02  5.370712E-02  1.647381E-02  5.368484E-02  3.205983E-02  1.234127E-02  1.966337E-02  1.866324E-02  1.641414E-02  1.709210E-02  2.188199E-02  1.282190E-02
   -14.8693  2.551001E-02  3.392860E-02  3.076700E-02  3.304109E-02  3.341746E-02  3.223209E-02  3.074388E-02  3.171129E-02  3.226118E-02  9.170160E-02  1.317802E-01  3.684182E-01  1.636295E-01  2.306081E-01  2.915842E-01  2.669871E-01  3.007169E-02  4.254732E-02  4.210063E-02  4.261693E-02  2.948969E-02  4.262879E-02  1.419961E-02  4.260929E-02  2.953997E-02  1.303937E-02  2.278127E-02  1.887601E-02  1.581070E-02  1.879005E-02  2.217293E-02  1.555150E-02
   -14.6281  3.279009E-02  3.488207E-02  2.995360E-02  3.353926E-02  2.633438E-02  3.369593E-02  1.279524E-02  3.403263E-02  2.526672E-02  7.266309E-02  1.876225E-01  2.929706E-01  1.753541E-01  2.843266E-01  2.990173E-01  2.855344E-01  2.982007E-02  5.991549E-02  5.907366E-02  5.992972E-02  3.576359E-02  5.101458E-02  1.565269E-02  5.090621E-02  3.584321E-02  1.669429E-02  2.388054E-02  2.054165E-02  1.773102E-02  2.065265E-02  2.328239E-02  1.837559E-02
   -14.3869  2.109615E-02  3.918711E-02  3.275477E-02  3.757417E-02  2.573750E-02  3.783859E-02  6.651125E-03  3.860374E-02  2.361728E-02  5.124935E-02  2.186534E-01  1.843182E-01  1.855468E-01  3.549188E-01  3.697995E-01  4.585983E-01  3.619517E-02  5.683655E-02  6.007366E-02  5.684356E-02  4.207438E-02  4.459696E-02  3.281248E-02  4.442490E-02  4.218252E-02  2.656647E-02  2.902281E-02  3.111493E-02  2.906897E-02  2.577090E-02  3.658143E-02  2.323128E-02
