#  Fermi level (eV): -10.042
#  Charge transfer :   0.353
#    Electron counts for each orbital momentum:
#       0      2.273
#       1      6.338
#       2      1.465
#       3      1.571
#  Number of atoms in cluster: 137
#  Lorentzian broadening with HWHH     0.1000 eV
# -----------------------------------------------------------------------
#      e        sDOS(up)   pDOS(up)      dDOS(up)    fDOS(up)   sDOS(down)    pDOS(down)   dDOS9(down)   fDOS(down)    @#
   -25.0000  1.921010E-03  5.103957E-01  4.857276E-03  1.289956E-02  2.191136E-02  9.821859E-01  5.738528E-02  4.449660E-02
   -24.7588  1.147805E-03  1.087116E-01  3.186052E-03  4.978328E-03  1.171344E-02  2.698315E-01  2.104666E-02  9.909665E-03
   -24.5176  8.577704E-04  5.298217E-02  2.602350E-03  3.870221E-03  3.485079E-03  6.837851E-01  7.942092E-03  1.378133E-02
   -24.2764  7.107612E-04  3.426080E-02  2.330218E-03  3.544854E-03  1.557732E-03  3.739365E-01  4.003791E-03  8.483033E-03
   -24.0352  6.260585E-04  2.509054E-02  2.194548E-03  3.437731E-03  1.011420E-03  9.800469E-02  2.906196E-03  4.067805E-03
   -23.7940  5.740514E-04  1.966928E-02  2.132358E-03  3.422956E-03  7.919847E-04  5.132297E-02  2.495168E-03  3.331626E-03
   -23.5528  5.415534E-04  1.609380E-02  2.115937E-03  3.457852E-03  6.791916E-04  3.418318E-02  2.307986E-03  3.103029E-03
   -23.3116  5.217478E-04  1.356395E-02  2.131660E-03  3.524386E-03  6.151246E-04  2.542262E-02  2.226263E-03  3.029712E-03
   -23.0704  5.111732E-04  1.168569E-02  2.172583E-03  3.613994E-03  5.774762E-04  2.011253E-02  2.204722E-03  3.025450E-03
   -22.8291  5.078012E-04  1.024313E-02  2.235641E-03  3.722517E-03  5.562392E-04  1.655657E-02  2.223754E-03  3.059963E-03
   -22.5879  5.106498E-04  9.107420E-03  2.319777E-03  3.847952E-03  5.464257E-04  1.401627E-02  2.273640E-03  3.120048E-03
   -22.3467  5.190806E-04  8.195025E-03  2.424860E-03  3.989357E-03  5.455290E-04  1.212121E-02  2.350579E-03  3.199576E-03
   -22.1055  5.335970E-04  7.456041E-03  2.554211E-03  4.147436E-03  5.520161E-04  1.066066E-02  2.452839E-03  3.295306E-03
   -21.8643  5.541369E-04  6.849975E-03  2.709880E-03  4.322583E-03  5.658674E-04  9.512405E-03  2.582406E-03  3.406378E-03
   -21.6231  5.815507E-04  6.351178E-03  2.896508E-03  4.516342E-03  5.873395E-04  8.596859E-03  2.742549E-03  3.532700E-03
   -21.3819  6.183906E-04  5.948340E-03  3.124903E-03  4.732090E-03  6.183507E-04  7.867204E-03  2.941690E-03  3.676167E-03
   -21.1407  6.662313E-04  5.625522E-03  3.404048E-03  4.972434E-03  6.595437E-04  7.280024E-03  3.185136E-03  3.837467E-03
   -20.8995  7.302725E-04  5.382356E-03  3.754463E-03  5.243459E-03  7.135377E-04  6.812639E-03  3.485421E-03  4.019472E-03
   -20.6583  8.131920E-04  5.206867E-03  4.193425E-03  5.549443E-03  7.896661E-04  6.472700E-03  3.876463E-03  4.231161E-03
   -20.4171  9.299789E-04  5.123734E-03  4.779001E-03  5.906200E-03  8.841337E-04  6.209091E-03  4.357699E-03  4.469543E-03
   -20.1759  1.150124E-03  5.300861E-03  5.720665E-03  6.379151E-03  1.056279E-03  6.189898E-03  5.110058E-03  4.787696E-03
   -19.9347  3.186925E-03  9.065957E-03  1.134809E-02  8.546024E-03  1.002611E-04  2.778684E-03  2.588307E-03  4.052582E-03
   -19.6935  1.592108E-03  5.433305E-03  8.078777E-03  7.425141E-03  1.586041E-03  6.528419E-03  7.468707E-03  5.467429E-03
   -19.4523  2.549611E-03  6.723691E-03  1.187262E-02  8.629404E-03  2.174032E-03  7.120910E-03  9.916683E-03  6.332301E-03
   -19.2111  4.180427E-03  8.847911E-03  1.864270E-02  1.047040E-02  3.304887E-03  8.634605E-03  1.453384E-02  7.505161E-03
   -18.9698  9.742043E-03  1.638211E-02  4.072680E-02  1.580396E-02  6.561236E-03  1.339149E-02  2.716092E-02  1.042510E-02
   -18.7286  5.084675E-02  7.270771E-02  2.027119E-01  5.263418E-02  2.279768E-02  3.768256E-02  8.905981E-02  2.395867E-02
   -18.4874  4.921173E-02  7.178663E-02  1.980883E-01  5.193790E-02  1.089105E-01  1.676812E-01  4.127582E-01  9.352361E-02
   -18.2462  1.223550E-02  2.283411E-02  6.023725E-02  2.209775E-02  1.735739E-02  3.235404E-02  7.569849E-02  2.206353E-02
   -18.0050  1.526724E-02  2.538492E-02  7.162333E-02  2.423159E-02  1.118239E-02  2.455968E-02  6.000769E-02  1.919693E-02
   -17.7638  2.301703E-02  2.821573E-02  9.124857E-02  2.468596E-02  2.182937E-02  2.957497E-02  8.021135E-02  1.991578E-02
   -17.5226  2.012562E-02  3.711886E-02  1.395820E-01  2.795076E-02  1.953817E-02  3.114047E-02  1.039194E-01  2.019172E-02
   -17.2814  2.449105E-02  4.953465E-02  2.713429E-01  4.419966E-02  2.281972E-02  4.205076E-02  1.952540E-01  2.837484E-02
   -17.0402  3.306870E-02  7.797425E-02  3.217834E-01  7.194303E-02  2.919756E-02  6.359491E-02  3.072015E-01  5.178132E-02
   -16.7990  6.026989E-02  1.443045E-01  5.042734E-01  7.244801E-02  4.780077E-02  1.077118E-01  3.746808E-01  5.940413E-02
   -16.5578  7.071146E-02  1.382949E-01  4.630683E-01  1.002181E-01  6.855854E-02  1.837398E-01  5.276531E-01  7.095721E-02
   -16.3166  7.695614E-02  8.057384E-02  2.593569E-01  1.417928E-01  7.038249E-02  1.071009E-01  3.004700E-01  1.132332E-01
   -16.0754  7.414385E-02  9.654465E-02  2.740835E-01  1.604873E-01  7.110536E-02  8.571817E-02  2.483924E-01  1.189983E-01
   -15.8342  6.873993E-02  1.364539E-01  3.598020E-01  1.856987E-01  7.205602E-02  1.174044E-01  3.022552E-01  1.359086E-01
   -15.5930  5.408032E-02  1.665157E-01  3.235169E-01  2.033308E-01  6.634847E-02  1.717558E-01  3.759502E-01  1.441513E-01
