 NEW WRITE ******************
-0.10755E-01 -0.14784E+00   -0.45176E-01  0.40129E-01   -0.30443E-01 -0.61568E-03    0.38213E-01  0.39400E-01    0.51432E-02 -0.21658E+00    0.39011E-01 -0.35949E-01   -0.40334E-01 -0.11128E-02    0.40522E-01  0.44714E-01   -0.11714E-02 -0.43264E+00   -0.33489E-01  0.30200E-01    0.71143E-01  0.38023E-02    0.28911E-01  0.31490E-01   -0.16167E-01  0.56492E+00   -0.39011E-01  0.35948E-01    0.30409E-01  0.48316E-03    0.30299E-01  0.33375E-01   -0.13309E-01 -0.34682E-01    0.27724E-01 -0.26986E-01
 0.29602E-01  0.14826E-02   -0.28910E-01 -0.31490E-01    0.51434E-02 -0.21658E+00   -0.40177E-01  0.37597E-01   -0.71096E-01 -0.31993E-02   -0.27099E-01 -0.27545E-01   -0.68722E-02 -0.31617E+00   -0.27724E-01  0.26985E-01    0.71142E-01  0.38031E-02   -0.38212E-01 -0.39400E-01    0.51442E-02 -0.21658E+00   -0.31724E-01  0.28723E-01   -0.29607E-01 -0.14576E-02    0.27099E-01  0.27545E-01   -0.13309E-01 -0.34682E-01    0.33489E-01 -0.30199E-01   -0.30442E-01 -0.61541E-03   -0.35915E-01 -0.39033E-01
-0.16167E-01  0.56492E+00    0.31724E-01 -0.28724E-01   -0.71097E-01 -0.31986E-02   -0.30299E-01 -0.33376E-01   -0.11713E-02 -0.43264E+00    0.45176E-01 -0.40128E-01    0.40242E-01  0.18814E-03    0.35915E-01  0.39033E-01    0.51445E-02 -0.21658E+00    0.40178E-01 -0.37597E-01    0.30408E-01  0.48303E-03   -0.40522E-01 -0.44714E-01   -0.10755E-01 -0.14784E+00
