# Once                                                             FEFF 10.0.1
# POT  SCF 100  6.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z= 8 Rmt= 1.015 Rnm= 1.062 K  shell
# Pot 1 Z=58 Rmt= 1.608 Rnm= 1.689
# Pot 2 Z= 8 Rmt= 1.049 Rnm= 1.102
# Gam_ch=1.559E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-1.004E+01eV kf=2.190E+00 Vint=-1.978E+01eV Rs_int= 1.656
#  -----------------------------------------------------------------------
#   0.99893E+00  0.13043E+01  0.82453E+00 -0.3690303E+00  0.1962347E+02 method to calculate xsect
#   1.5586000E-01 100  11
#       em              xsnorm            xsec  
  0.788409060E+02  0.77930E-01  0.38368E-02 -0.11065E-02  0.38363E-02
  0.814358861E+02  0.77930E-01  0.37909E-02 -0.11196E-02  0.37904E-02
  0.840682040E+02  0.77930E-01  0.37451E-02 -0.11321E-02  0.37446E-02
  0.867378599E+02  0.77930E-01  0.36995E-02 -0.11441E-02  0.36990E-02
  0.894448535E+02  0.77930E-01  0.36542E-02 -0.11556E-02  0.36537E-02
  0.921891850E+02  0.77930E-01  0.36093E-02 -0.11665E-02  0.36088E-02
  0.949708543E+02  0.77930E-01  0.35648E-02 -0.11769E-02  0.35643E-02
  0.977898615E+02  0.77930E-01  0.35207E-02 -0.11869E-02  0.35202E-02
  0.100646207E+03  0.77930E-01  0.34771E-02 -0.11964E-02  0.34766E-02
  0.103539889E+03  0.77930E-01  0.34340E-02 -0.12055E-02  0.34335E-02
  0.106470910E+03  0.77930E-01  0.33914E-02 -0.12141E-02  0.33909E-02
  0.109439269E+03  0.77930E-01  0.33493E-02 -0.12224E-02  0.33488E-02
  0.112444965E+03  0.77930E-01  0.33078E-02 -0.12304E-02  0.33073E-02
  0.115487999E+03  0.77930E-01  0.32669E-02 -0.12380E-02  0.32664E-02
  0.118568371E+03  0.77930E-01  0.32265E-02 -0.12454E-02  0.32260E-02
  0.121686081E+03  0.77930E-01  0.31867E-02 -0.12525E-02  0.31862E-02
  0.124841129E+03  0.77930E-01  0.31474E-02 -0.12594E-02  0.31469E-02
  0.128033515E+03  0.77930E-01  0.31087E-02 -0.12661E-02  0.31082E-02
  0.131263238E+03  0.77930E-01  0.30704E-02 -0.12727E-02  0.30700E-02
  0.134530300E+03  0.77930E-01  0.30327E-02 -0.12790E-02  0.30322E-02
  0.137834699E+03  0.77930E-01  0.29954E-02 -0.12853E-02  0.29950E-02
 -0.100418305E+02  0.50000E-02  0.73234E-02 -0.77072E-02  0.73284E-02
 -0.100418305E+02  0.10000E-01  0.73234E-02 -0.77055E-02  0.73337E-02
 -0.100418305E+02  0.12628E-01  0.73234E-02 -0.77046E-02  0.73364E-02
 -0.100418305E+02  0.18839E-01  0.73234E-02 -0.77025E-02  0.73429E-02
 -0.100418305E+02  0.28105E-01  0.73234E-02 -0.76994E-02  0.73526E-02
 -0.100418305E+02  0.41928E-01  0.73234E-02 -0.76948E-02  0.73670E-02
 -0.100418305E+02  0.62549E-01  0.73233E-02 -0.76877E-02  0.73885E-02
 -0.100418305E+02  0.93311E-01  0.73232E-02 -0.76770E-02  0.74204E-02
 -0.100418305E+02  0.13920E+00  0.73229E-02 -0.76605E-02  0.74680E-02
 -0.100418305E+02  0.20767E+00  0.73222E-02 -0.76352E-02  0.75387E-02
 -0.100418305E+02  0.30980E+00  0.73207E-02 -0.75953E-02  0.76433E-02
 -0.100418305E+02  0.46217E+00  0.73173E-02 -0.75316E-02  0.77975E-02
 -0.100418305E+02  0.68948E+00  0.73099E-02 -0.74270E-02  0.80229E-02
 -0.100418305E+02  0.10286E+01  0.72934E-02 -0.72512E-02  0.83472E-02
 -0.100418305E+02  0.15345E+01  0.72573E-02 -0.69482E-02  0.88001E-02
