   -25.0000  1.016676E-03  4.257926E-03  4.257926E-03  4.257926E-03  1.272883E-04  1.272883E-04  1.272883E-04  1.272883E-04  1.272883E-04  6.054471E-05  6.054471E-05  6.054471E-05  6.054471E-05  6.054471E-05  6.054471E-05  6.054471E-05  1.015765E-03  4.264740E-03  4.264740E-03  4.264740E-03  1.273762E-04  1.273762E-04  1.273762E-04  1.273762E-04  1.273762E-04  6.056926E-05  6.056926E-05  6.056926E-05  6.056926E-05  6.056926E-05  6.056926E-05  6.056926E-05
   -24.7588  9.617187E-04  4.608705E-03  4.608705E-03  4.608705E-03  1.288922E-04  1.288922E-04  1.288922E-04  1.288922E-04  1.288922E-04  6.094407E-05  6.094407E-05  6.094407E-05  6.094407E-05  6.094407E-05  6.094407E-05  6.094407E-05  9.609063E-04  4.616464E-03  4.616464E-03  4.616464E-03  1.289828E-04  1.289828E-04  1.289828E-04  1.289828E-04  1.289828E-04  6.096899E-05  6.096899E-05  6.096899E-05  6.096899E-05  6.096899E-05  6.096899E-05  6.096899E-05
   -24.5176  9.118239E-04  5.006115E-03  5.006115E-03  5.006115E-03  1.305430E-04  1.305430E-04  1.305430E-04  1.305430E-04  1.305430E-04  6.134966E-05  6.134966E-05  6.134966E-05  6.134966E-05  6.134966E-05  6.134966E-05  6.134966E-05  9.111020E-04  5.015000E-03  5.015000E-03  5.015000E-03  1.306364E-04  1.306364E-04  1.306364E-04  1.306364E-04  1.306364E-04  6.137504E-05  6.137504E-05  6.137504E-05  6.137504E-05  6.137504E-05  6.137504E-05  6.137504E-05
   -24.2764  8.664681E-04  5.458913E-03  5.458913E-03  5.458913E-03  1.322434E-04  1.322434E-04  1.322434E-04  1.322434E-04  1.322434E-04  6.176179E-05  6.176179E-05  6.176179E-05  6.176179E-05  6.176179E-05  6.176179E-05  6.176179E-05  8.658296E-04  5.469153E-03  5.469153E-03  5.469153E-03  1.323398E-04  1.323398E-04  1.323398E-04  1.323398E-04  1.323398E-04  6.178755E-05  6.178755E-05  6.178755E-05  6.178755E-05  6.178755E-05  6.178755E-05  6.178755E-05
   -24.0352  8.252062E-04  5.978030E-03  5.978030E-03  5.978030E-03  1.339963E-04  1.339963E-04  1.339963E-04  1.339963E-04  1.339963E-04  6.218057E-05  6.218057E-05  6.218057E-05  6.218057E-05  6.218057E-05  6.218057E-05  6.218057E-05  8.246456E-04  5.989912E-03  5.989912E-03  5.989912E-03  1.340959E-04  1.340959E-04  1.340959E-04  1.340959E-04  1.340959E-04  6.220602E-05  6.220602E-05  6.220602E-05  6.220602E-05  6.220602E-05  6.220602E-05  6.220602E-05
   -23.7940  7.876615E-04  6.577257E-03  6.577257E-03  6.577257E-03  1.358050E-04  1.358050E-04  1.358050E-04  1.358050E-04  1.358050E-04  6.260622E-05  6.260622E-05  6.260622E-05  6.260622E-05  6.260622E-05  6.260622E-05  6.260622E-05  7.871745E-04  6.591149E-03  6.591149E-03  6.591149E-03  1.359080E-04  1.359080E-04  1.359080E-04  1.359080E-04  1.359080E-04  6.263222E-05  6.263222E-05  6.263222E-05  6.263222E-05  6.263222E-05  6.263222E-05  6.263222E-05
   -23.5528  7.535173E-04  7.274192E-03  7.274192E-03  7.274192E-03  1.376731E-04  1.376731E-04  1.376731E-04  1.376731E-04  1.376731E-04  6.303911E-05  6.303911E-05  6.303911E-05  6.303911E-05  6.303911E-05  6.303911E-05  6.303911E-05  7.531012E-04  7.290570E-03  7.290570E-03  7.290570E-03  1.377796E-04  1.377796E-04  1.377796E-04  1.377796E-04  1.377796E-04  6.306561E-05  6.306561E-05  6.306561E-05  6.306561E-05  6.306561E-05  6.306561E-05  6.306561E-05
   -23.3116  7.225120E-04  8.091589E-03  8.091589E-03  8.091589E-03  1.396045E-04  1.396045E-04  1.396045E-04  1.396045E-04  1.396045E-04  6.347936E-05  6.347936E-05  6.347936E-05  6.347936E-05  6.347936E-05  6.347936E-05  6.347936E-05  7.221652E-04  8.111078E-03  8.111078E-03  8.111078E-03  1.397148E-04  1.397148E-04  1.397148E-04  1.397148E-04  1.397148E-04  6.350628E-05  6.350628E-05  6.350628E-05  6.350628E-05  6.350628E-05  6.350628E-05  6.350628E-05
   -23.0704  6.944350E-04  9.059289E-03  9.059289E-03  9.059289E-03  1.416037E-04  1.416037E-04  1.416037E-04  1.416037E-04  1.416037E-04  6.392746E-05  6.392746E-05  6.392746E-05  6.392746E-05  6.392746E-05  6.392746E-05  6.392746E-05  6.941576E-04  9.082721E-03  9.082721E-03  9.082721E-03  1.417182E-04  1.417182E-04  1.417182E-04  1.417182E-04  1.417182E-04  6.395485E-05  6.395485E-05  6.395485E-05  6.395485E-05  6.395485E-05  6.395485E-05  6.395485E-05
   -22.8291  6.691263E-04  1.021706E-02  1.021706E-02  1.021706E-02  1.436758E-04  1.436758E-04  1.436758E-04  1.436758E-04  1.436758E-04  6.438335E-05  6.438335E-05  6.438335E-05  6.438335E-05  6.438335E-05  6.438335E-05  6.438335E-05  6.689202E-04  1.024557E-02  1.024557E-02  1.024557E-02  1.437948E-04  1.437948E-04  1.437948E-04  1.437948E-04  1.437948E-04  6.441133E-05  6.441133E-05  6.441133E-05  6.441133E-05  6.441133E-05  6.441133E-05  6.441133E-05
