#HD#     0.1656123717E+01     0.2211425357E+02 
    0.1866892175E-01     0.7827339113E-03    -0.1184356138E-05     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2251847004E+06 
    0.7467568700E-01     0.3176794429E-02    -0.1889591907E-04     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2822819903E+05 
    0.1680202957E+00     0.7162755643E-02    -0.9533422281E-04     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.8392543861E+04 
    0.2987027480E+00     0.1273267255E-01    -0.2999409042E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3556685712E+04 
    0.4667230437E+00     0.1987201991E-01    -0.7281009399E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1831469152E+04 
    0.6720811830E+00     0.2855644428E-01    -0.1499399685E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1067222642E+04 
    0.9147771657E+00     0.3874779261E-01    -0.2755500850E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.6775146430E+03 
    0.1194810992E+01     0.5038954581E-01    -0.4657718272E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4580764513E+03 
    0.1512182662E+01     0.6340178970E-01    -0.7384354904E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3250507283E+03 
    0.1866892175E+01     0.7767585019E-01    -0.1112787671E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2396673589E+03 
    0.2258939532E+01     0.9306870521E-01    -0.1609197782E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1823074662E+03 
    0.2688324732E+01     0.1093972646E+00    -0.2248857769E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1423116495E+03 
    0.3155047776E+01     0.1264325831E+00    -0.3053477219E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1135454834E+03 
    0.3659108663E+01     0.1438940427E+00    -0.4044974015E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.9230675737E+02 
    0.4200507394E+01     0.1614435112E+00    -0.5245158521E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.7627001579E+02 
    0.4779243968E+01     0.1786794536E+00    -0.6675407164E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.6392392268E+02 
    0.5395318385E+01     0.1951309469E+00    -0.8356319193E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5425691493E+02 
    0.6048730647E+01     0.2102515214E+00    -0.1030734837E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4657434391E+02 
    0.6739480751E+01     0.2234127301E+00    -0.1254639953E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4038831019E+02 
    0.7467568700E+01     0.2338973270E+00    -0.1508937824E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3534922088E+02 
    0.8232994491E+01     0.2408919170E+00    -0.1794968032E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3120209623E+02 
    0.9035758127E+01     0.2434789229E+00    -0.2113760709E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2775799257E+02 
    0.9875859605E+01     0.2406277047E+00    -0.2465969164E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2487490265E+02 
    0.1075329893E+02     0.2311846482E+00    -0.2851792199E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2244473904E+02 
    0.1166807609E+02     0.2138620346E+00    -0.3270884914E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2038430647E+02 
    0.1262019110E+02     0.1872254858E+00    -0.3722257181E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1862894098E+02 
    0.1360964396E+02     0.1496797756E+00    -0.4204159687E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1712796457E+02 
    0.1463643465E+02     0.9945278248E-01    -0.4713958547E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1584139662E+02 
    0.1570056319E+02     0.3457735175E-01    -0.5248001121E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1473754941E+02 
    0.1680202957E+02    -0.4712917497E-01    -0.5801477957E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1379125548E+02 
    0.1794083380E+02    -0.1480880177E+00    -0.6368288842E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1298255395E+02 
    0.1911697587E+02    -0.2709848671E+00    -0.6940924808E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1229571630E+02 
    0.2033045578E+02    -0.4187989215E+00    -0.7510382518E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1171852844E+02 
