# Cu                                                               FEFF 10.0.0
# POT  SCF 100  4.0000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=29 Rmt= 1.362 Rnm= 1.399 K  shell
# Pot 1 Z=29 Rmt= 1.362 Rnm= 1.399
# Gam_ch=1.729E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-7.730E+00eV kf=1.989E+00 Vint=-1.660E+01eV Rs_int= 1.823
#  -----------------------------------------------------------------------
#   0.95032E+00  0.23938E+01  0.62233E+00 -0.2840555E+00  0.3303192E+03 method to calculate xsect
#   1.7291900E+00     94     76
#       em              xsnorm            xsec  
 -0.400000000E+02  0.86459E+00  0.31910E-02 -0.54360E-03  0.22398E-04
 -0.395677025E+02  0.86459E+00  0.28926E-02 -0.53252E-03  0.21859E-04
 -0.391354050E+02  0.86459E+00  0.26397E-02 -0.52171E-03  0.21340E-04
 -0.387031075E+02  0.86459E+00  0.24223E-02 -0.51116E-03  0.20842E-04
 -0.382708100E+02  0.86459E+00  0.22332E-02 -0.50084E-03  0.20364E-04
 -0.378385125E+02  0.86459E+00  0.20669E-02 -0.49077E-03  0.19907E-04
 -0.374062150E+02  0.86459E+00  0.19194E-02 -0.48091E-03  0.19470E-04
 -0.369739175E+02  0.86459E+00  0.17873E-02 -0.47127E-03  0.19051E-04
 -0.365416200E+02  0.86459E+00  0.16684E-02 -0.46183E-03  0.18651E-04
 -0.361093225E+02  0.86459E+00  0.15604E-02 -0.45259E-03  0.18270E-04
 -0.356770250E+02  0.86459E+00  0.14619E-02 -0.44354E-03  0.17905E-04
 -0.352447275E+02  0.86459E+00  0.13714E-02 -0.43466E-03  0.17557E-04
 -0.348124300E+02  0.86459E+00  0.12880E-02 -0.42596E-03  0.17224E-04
 -0.343801325E+02  0.86459E+00  0.12107E-02 -0.41742E-03  0.16907E-04
 -0.339478350E+02  0.86459E+00  0.11388E-02 -0.40903E-03  0.16605E-04
 -0.335155375E+02  0.86459E+00  0.10717E-02 -0.40079E-03  0.16318E-04
 -0.330832400E+02  0.86459E+00  0.10087E-02 -0.39269E-03  0.16044E-04
 -0.326509425E+02  0.86459E+00  0.94955E-03 -0.38472E-03  0.15783E-04
 -0.322186450E+02  0.86459E+00  0.89376E-03 -0.37688E-03  0.15535E-04
 -0.317863475E+02  0.86459E+00  0.84102E-03 -0.36916E-03  0.15301E-04
 -0.313540500E+02  0.86459E+00  0.79104E-03 -0.36156E-03  0.15078E-04
 -0.309217525E+02  0.86459E+00  0.74358E-03 -0.35406E-03  0.14867E-04
 -0.304894550E+02  0.86459E+00  0.69843E-03 -0.34667E-03  0.14668E-04
 -0.300571575E+02  0.86459E+00  0.65541E-03 -0.33937E-03  0.14481E-04
 -0.296248600E+02  0.86459E+00  0.61437E-03 -0.33217E-03  0.14305E-04
 -0.291925625E+02  0.86459E+00  0.57515E-03 -0.32505E-03  0.14140E-04
 -0.287602650E+02  0.86459E+00  0.53766E-03 -0.31801E-03  0.13986E-04
 -0.283279675E+02  0.86459E+00  0.50178E-03 -0.31104E-03  0.13844E-04
 -0.278956700E+02  0.86459E+00  0.46744E-03 -0.30415E-03  0.13712E-04
 -0.274633725E+02  0.86459E+00  0.43455E-03 -0.29731E-03  0.13592E-04
 -0.270310750E+02  0.86459E+00  0.40306E-03 -0.29054E-03  0.13482E-04
 -0.265987775E+02  0.86459E+00  0.37292E-03 -0.28381E-03  0.13385E-04
 -0.261664800E+02  0.86459E+00  0.34406E-03 -0.27714E-03  0.13299E-04
 -0.257341825E+02  0.86459E+00  0.31647E-03 -0.27050E-03  0.13224E-04
 -0.253018850E+02  0.86459E+00  0.29011E-03 -0.26390E-03  0.13163E-04
 -0.248695875E+02  0.86459E+00  0.26494E-03 -0.25733E-03  0.13114E-04
 -0.244372900E+02  0.86459E+00  0.24096E-03 -0.25078E-03  0.13078E-04
 -0.240049925E+02  0.86459E+00  0.21813E-03 -0.24424E-03  0.13057E-04
 -0.235726950E+02  0.86459E+00  0.19645E-03 -0.23771E-03  0.13051E-04
 -0.231403975E+02  0.86459E+00  0.17590E-03 -0.23119E-03  0.13062E-04
 -0.227081000E+02  0.86459E+00  0.15648E-03 -0.22465E-03  0.13090E-04
 -0.222758025E+02  0.86459E+00  0.13818E-03 -0.21810E-03  0.13138E-04
