#SN#   Section:    1
#DF# This section written in     .
#H#
#DT# 2D complex array with sizes   16  16
#H# File is organized as follows:  Array(1,i)     Array(1,i+1)    Array(1,i+2)  . . .
#H#                                Array(2,i)
#H#                                     .
#H#                                     .
#H#                                     .
    0.3126388037E-12     0.2728484105E-11    0.1591615728E-11     0.0000000000E+00   -0.4547473509E-12    -0.1159605745E-10    0.1591615728E-11     0.8242295735E-12   -0.2671640686E-11     0.3637978807E-11   -0.4456524039E-10    -0.1136868377E-11    0.9947598301E-12    -0.1114131010E-10    0.9094947018E-11     0.2728484105E-11   -0.1307398634E-11     0.4320099833E-11    0.3410605132E-11    -0.2557953849E-11   -0.1271916553E-03     0.5728161195E-03   -0.1045918907E-10     0.7503331290E-11    0.4320099833E-11    -0.4320099833E-11   -0.9094947018E-12    -0.9094947018E-12   -0.5458421219E-04     0.2632421674E-03    0.2955857781E-11     0.9265477274E-11
   -0.1364242053E-11    -0.4433786671E-11   -0.6102590760E-05     0.3088198719E-04   -0.5002220860E-11    -0.3865352483E-11    0.2273736754E-11     0.5229594535E-11   -0.3205968824E-10     0.3831246431E-10   -0.4774847184E-11     0.3637978807E-10    0.3865352483E-11     0.5144329407E-11   -0.7389644452E-11     0.1091393642E-10   -0.1273292582E-10     0.5172751116E-11    0.2165734259E-10     0.2955857781E-10    0.5456968211E-11    -0.1523403625E-10   -0.1362420880E-03     0.6204016390E-03    0.1591615728E-11     0.6764366844E-11   -0.1546140993E-10     0.1955413609E-10   -0.1000444172E-10    -0.1205080480E-10    0.5878362936E-04    -0.2784114331E-03
   -0.9521272659E-12     0.8526512829E-12   -0.2557953849E-11     0.6536993169E-12    0.9965488971E-05    -0.5043009514E-04    0.1591615728E-11     0.1051603249E-11   -0.1818989404E-11     0.1608668754E-10    0.3751665645E-11     0.2927436071E-11   -0.7247535905E-12    -0.5172751116E-11    0.5911715562E-11    -0.4263256415E-12   -0.3140598892E-11     0.1182343112E-10    0.2273736754E-11    -0.2842170943E-13   -0.3069544618E-11    -0.7503331290E-11   -0.1136868377E-11    -0.6991740520E-11   -0.6035258775E-04     0.2609734947E-03   -0.5229594535E-11    -0.1136868377E-12    0.2671640686E-11     0.8867573342E-11    0.7503331290E-11    -0.2231104190E-11
   -0.2728484105E-11     0.5286437954E-11   -0.1989519660E-11     0.3183231456E-11   -0.4547473509E-11     0.5684341886E-11   -0.6102583939E-05     0.3088197627E-04   -0.1318767318E-10    -0.1870148481E-10   -0.4092726158E-11    -0.9549694369E-11    0.1398348104E-10    -0.6735945135E-11   -0.3751665645E-11     0.1773514668E-10   -0.7503331290E-11    -0.5417177817E-10    0.5878392767E-04    -0.2784113749E-03    0.6366462912E-11     0.5456968211E-11    0.1068656275E-10    -0.7275957614E-11    0.2501110430E-11    -0.1932676241E-11   -0.1362420589E-03     0.6204015226E-03   -0.6821210263E-11     0.6821210263E-11   -0.1239186531E-10    -0.7275957614E-11
    0.1051603249E-11     0.5456968211E-11   -0.1364242053E-11    -0.3694822226E-11   -0.1193711796E-11    -0.8185452316E-11    0.7275957614E-11     0.3694822226E-12    0.1818989404E-11    -0.2955857781E-11    0.1000444172E-10     0.0000000000E+00    0.1989519660E-12    -0.8867573342E-11   -0.3228706191E-10     0.7730704965E-11    0.7958078641E-12     0.2160049917E-10    0.3183231456E-11    -0.4718003765E-11   -0.5458423402E-04     0.2632421092E-03   -0.1091393642E-10     0.2273736754E-11    0.3410605132E-12     0.2046363079E-11    0.7730704965E-11    -0.1386979420E-10   -0.1271916262E-03     0.5728161777E-03    0.1136868377E-10     0.1546140993E-10
    0.4547473509E-12    -0.2806643806E-10   -0.7878465112E-05     0.3986843876E-04   -0.5684341886E-12     0.4263256415E-12   -0.8427036846E-11    -0.6821210263E-11   -0.6139089237E-11     0.2160049917E-10   -0.6252776075E-12     0.1728039933E-10   -0.1136868377E-12     0.5999822861E-10   -0.3581135388E-11    -0.9777068044E-11    0.6377831596E-10    -0.1029150098E-09    0.1460875865E-10    -0.2444267011E-10    0.4092726158E-11     0.6593836588E-11    0.5878389857E-04    -0.2784116077E-03    0.3069544618E-11     0.8810729923E-12   -0.2330580173E-11     0.5229594535E-11    0.0000000000E+00     0.7958078641E-11   -0.1058862690E-03     0.4766301427E-03
#SN#   Section:    2
#DF# This section written in     .
#H#
#DT# 2D complex array with sizes   16  16
#H# File is organized as follows:  Array(1,i)     Array(1,i+1)    Array(1,i+2)  . . .
#H#                                Array(2,i)
#H#                                     .
#H#                                     .
#H#                                     .
    0.8152368537E-05    -0.4542941315E-04   -0.3410605132E-12     0.4632738637E-11    0.5684341886E-13    -0.6821210263E-12    0.1364242053E-11    -0.3183231456E-11   -0.1008970685E-11    -0.1932676241E-11   -0.3410605132E-12    -0.1250555215E-11    0.4718003765E-11    -0.1881517164E-10   -0.6821210263E-12    -0.1762145985E-11   -0.1946887096E-11     0.1875832822E-11    0.5002220860E-11     0.3011280114E-10   -0.1705302566E-12     0.5684341886E-11    0.1864464139E-10    -0.3240074875E-11    0.2415845302E-12    -0.3410605132E-12    0.1045918907E-10    -0.6252776075E-12   -0.5741185305E-11     0.6821210263E-11    0.1091393642E-10    -0.2319211490E-10
   -0.1023181539E-11     0.4334310688E-11   -0.1334298031E-04     0.7099478535E-04    0.2728484105E-11     0.1421085472E-13   -0.5826450433E-11    -0.1023181539E-11    0.5172751116E-11    -0.1622879608E-10    0.2842170943E-12    -0.9094947018E-12    0.1364242053E-11    -0.5996980690E-11    0.5115907697E-12    -0.2614797268E-11    0.6309619494E-11    -0.5158540262E-11   -0.1534772309E-11    -0.1261923899E-10   -0.7048583939E-11     0.4888534022E-11   -0.6813575965E-05     0.3404854579E-04   -0.7389644452E-12    -0.2629008122E-11    0.9208633855E-11     0.7958078641E-11    0.0000000000E+00     0.2387423592E-11   -0.8796225302E-05     0.4395641736E-04
   -0.4973799150E-12     0.2046363079E-11   -0.1932676241E-11     0.1904254532E-11   -0.1334297667E-04     0.7099478535E-04    0.5684341886E-12    -0.2387423592E-11   -0.1705302566E-12    -0.7048583939E-11   -0.1023181539E-10     0.3410605132E-12   -0.3410605132E-12     0.1136868377E-12   -0.5684341886E-11    -0.4433786671E-11   -0.1705302566E-12    -0.6366462912E-11   -0.9094947018E-12    -0.2842170943E-13   -0.5854872143E-11    -0.6139089237E-11   -0.1364242053E-11    -0.8867573342E-11    0.1112653445E-04    -0.5560103091E-04    0.0000000000E+00     0.8697043086E-11   -0.3410605132E-12     0.5229594535E-11    0.5684341886E-12    -0.9094947018E-12
   -0.2273736754E-12    -0.3822719918E-11    0.4703792911E-11    -0.4263256415E-11    0.3410605132E-11     0.5826450433E-12   -0.1334297849E-04     0.7099479262E-04   -0.3410605132E-12     0.9592326933E-11   -0.1904254532E-11     0.3865352483E-11   -0.7958078641E-12     0.4888534022E-11    0.1080024958E-11     0.3751665645E-11   -0.9663381206E-12     0.1875832822E-10   -0.8796349903E-05     0.4395640281E-04    0.2273736754E-12    -0.2387423592E-11   -0.1034550223E-10     0.1455191523E-10   -0.1364242053E-11     0.1406874617E-11   -0.6813583695E-05     0.3404853851E-04   -0.5229594535E-11    -0.6650680007E-11    0.1102762326E-10    -0.1591615728E-11
   -0.1782041181E-10    -0.1136868377E-11   -0.6934897101E-11    -0.1817568318E-10    0.7105427358E-12    -0.5570655048E-11   -0.6650680007E-11     0.1101341240E-10    0.3279621887E-04    -0.1606970909E-03    0.5684341886E-12     0.3979039320E-12    0.6664890861E-11    -0.5684341886E-12    0.5684341886E-12    -0.1222133506E-11   -0.7267863566E-05     0.3697536886E-04   -0.6139089237E-10     0.1267608241E-09    0.1591615728E-11     0.3251443559E-10    0.1773514668E-10     0.5320544005E-10   -0.6679101716E-12     0.1330136001E-10    0.6366462912E-11    -0.2489741746E-10   -0.1591615728E-11     0.7503331290E-11    0.1364242053E-11     0.2714273251E-10
   -0.1477928890E-11    -0.3694822226E-12   -0.3126388037E-12     0.9663381206E-11    0.1591615728E-11    -0.1364242053E-11    0.6821210263E-12    -0.1887201506E-10    0.3183231456E-11     0.9663381206E-12    0.4006412928E-04    -0.1976725034E-03   -0.5115907697E-11     0.4263256415E-12    0.1421085472E-11     0.2273736754E-11    0.2728484105E-11    -0.1136868377E-12    0.2415845302E-11    -0.1864464139E-10    0.3092281986E-10     0.2842170943E-11    0.2273736754E-12     0.7275957614E-11    0.2955857781E-11     0.1762145985E-11   -0.5684341886E-12    -0.3183231456E-10   -0.9094947018E-11    -0.2273736754E-11   -0.5968558980E-11     0.3092281986E-10
    0.4462208381E-11    -0.2086153472E-10    0.6650680007E-11    -0.1121236437E-10    0.1989519660E-12    -0.4433786671E-11    0.3979039320E-11     0.6565414878E-11    0.1136868377E-11     0.9094947018E-12   -0.3751665645E-11     0.3126388037E-12    0.2552830665E-04    -0.1237218385E-03   -0.6139089237E-11    -0.5684341886E-13    0.3211653166E-11     0.3410605132E-11    0.6423306331E-11    -0.4325784175E-10   -0.5115907697E-12     0.1637090463E-10   -0.3410605132E-11     0.2728484105E-11   -0.7105427358E-12    -0.5059064279E-11    0.1273292582E-10    -0.1267608241E-10   -0.7105427358E-12     0.2091837814E-10   -0.2336264515E-10     0.4359890227E-10
   -0.2842170943E-11    -0.1051603249E-11    0.1222133506E-11    -0.2592059900E-10    0.2046363079E-11     0.1932676241E-11    0.2557953849E-12     0.1216449164E-10    0.4320099833E-11     0.3694822226E-12   -0.2387423592E-11    -0.1250555215E-10   -0.4774847184E-11     0.1676880856E-11    0.4006412928E-04    -0.1976725034E-03    0.4433786671E-11    -0.2160049917E-11   -0.3865352483E-11     0.8867573342E-11   -0.3183231456E-11    -0.1739408617E-10    0.3751665645E-11    -0.3183231456E-11    0.6139089237E-11    -0.1961097951E-11   -0.5002220860E-11     0.4774847184E-10    0.4820321919E-10     0.1705302566E-10    0.2955857781E-11    -0.1136868377E-10
    0.1128341864E-10    -0.1705302566E-12   -0.2955857781E-11    -0.9947598301E-11    0.7389644452E-12    -0.4661160347E-11   -0.1574562702E-10     0.1720934506E-10   -0.7267950423E-05     0.3697536158E-04    0.1136868377E-12     0.4177991286E-11   -0.1344346856E-10    -0.4547473509E-12    0.2501110430E-11    -0.2359001883E-11    0.3279622251E-04    -0.1606970764E-03    0.3865352483E-11    -0.3001332516E-10   -0.1591615728E-11     0.1591615728E-10   -0.2069100447E-10     0.8640199667E-11   -0.7105427358E-12     0.1193711796E-10    0.3524291969E-10    -0.3581135388E-10    0.1932676241E-11     0.1614353096E-10   -0.6366462912E-11    -0.1342783662E-09
   -0.1534772309E-10     0.2854960712E-10    0.5158540262E-11    -0.1307398634E-10   -0.4433786671E-11     0.1676880856E-11   -0.8796233487E-05     0.4395643555E-04    0.1875832822E-10     0.1435012109E-09    0.6906475392E-11     0.3637978807E-11    0.2097522156E-10    -0.6150457921E-10   -0.3950617611E-11     0.1205080480E-10    0.3410605132E-11    -0.2196998139E-10   -0.1198145619E-03     0.5316827446E-03    0.1159605745E-10     0.1369926395E-10   -0.7230482879E-10     0.2728484105E-10    0.8981260180E-11    -0.2074784788E-11    0.6612254947E-04    -0.3089493257E-03    0.2955857781E-11     0.7219114195E-11    0.1534772309E-10    -0.1159605745E-10
    0.7389644452E-12    -0.1432454155E-10   -0.2273736754E-12    -0.1705302566E-12    0.4718003765E-11     0.1114131010E-10    0.4320099833E-11    -0.1705302566E-12   -0.1080024958E-11     0.4092726158E-11   -0.4274625098E-10     0.1034550223E-10    0.8810729923E-12    -0.2728484105E-11   -0.3637978807E-11    -0.5684341886E-11   -0.3979039320E-11     0.2091837814E-10   -0.1364242053E-10    -0.4604316928E-11   -0.1439132757E-03     0.6389456103E-03   -0.1455191523E-10    -0.8299139154E-11    0.8128608897E-11    -0.3387867764E-10    0.1364242053E-10    -0.2842170943E-11   -0.6126545486E-04     0.2915895020E-03   -0.7048583939E-11    -0.2273736754E-12
   -0.2728484105E-11    -0.5002220860E-11   -0.6813586424E-05     0.3404857125E-04    0.4547473509E-11     0.5059064279E-11   -0.8640199667E-11    -0.5911715562E-11   -0.6707523426E-10     0.4621369953E-10   -0.1136868377E-12    -0.2683009370E-10    0.2046363079E-10     0.1099920155E-10   -0.7730704965E-11     0.2046363079E-10   -0.5456968211E-11     0.4149569577E-11    0.2597744242E-10     0.3183231456E-10   -0.1955413609E-10     0.5115907697E-11   -0.1539601944E-03     0.6912238314E-03    0.6366462912E-11    -0.3353761713E-11   -0.1023181539E-10    -0.2000888344E-10   -0.9094947018E-11     0.1364242053E-11    0.6612257130E-04    -0.3089490638E-03
   -0.6963318810E-12     0.3751665645E-11    0.5798028724E-11    -0.1705302566E-12    0.1112654263E-04    -0.5560106365E-04    0.1023181539E-11     0.2017941370E-11   -0.1335820343E-11     0.4433786671E-11    0.5684341886E-11     0.1620037438E-11    0.1463718036E-11    -0.6082245818E-11    0.1364242053E-11     0.7958078641E-12   -0.3694822226E-12    -0.2273736754E-12   -0.3296918294E-11    -0.2984279490E-11    0.2103206498E-11     0.1818989404E-11    0.0000000000E+00    -0.1023181539E-11   -0.6859614223E-04     0.2923721913E-03    0.5456968211E-11     0.4320099833E-11   -0.9833911463E-11    -0.7048583939E-11   -0.2501110430E-11     0.4490630090E-11
   -0.6821210263E-12     0.6195932656E-11   -0.3637978807E-11     0.2728484105E-11    0.1818989404E-11    -0.3296918294E-11   -0.6813584605E-05     0.3404856398E-04   -0.4774847184E-11    -0.1767830327E-10   -0.8299139154E-11     0.1500666258E-10    0.7048583939E-11    -0.1315925147E-10    0.9094947018E-12     0.1909938874E-10   -0.3069544618E-10    -0.5275069270E-10    0.6612290599E-04    -0.3089491511E-03   -0.3637978807E-11    -0.4206412996E-11    0.4558842193E-10     0.7275957614E-11    0.3637978807E-11     0.8640199667E-11   -0.1539602381E-03     0.6912237732E-03   -0.1182343112E-10    -0.1853095455E-10   -0.5161382433E-10     0.1659827831E-10
   -0.2160049917E-11     0.1409716788E-10    0.5229594535E-11     0.2160049917E-11   -0.4320099833E-11     0.6139089237E-11    0.6366462912E-11    -0.2671640686E-11    0.1989519660E-11     0.5456968211E-11    0.1909938874E-10     0.2955857781E-11   -0.1080024958E-11    -0.1045918907E-10   -0.2455635695E-10     0.5798028724E-11    0.5684341886E-13     0.2137312549E-10    0.3865352483E-11    -0.3694822226E-11   -0.6126549852E-04     0.2915894729E-03    0.5456968211E-11    -0.1477928890E-10   -0.2273736754E-12    -0.2501110430E-10    0.3637978807E-11    -0.2103206498E-10   -0.1439132466E-03     0.6389454356E-03   -0.5229594535E-11    -0.4206412996E-11
   -0.3865352483E-11    -0.2910383046E-10   -0.8796348993E-05     0.4395641008E-04   -0.3751665645E-11    -0.3581135388E-11   -0.2188471626E-11     0.4547473509E-11    0.4547473509E-12     0.2725641934E-10   -0.4177991286E-11     0.1409716788E-10    0.5570655048E-11     0.5795186553E-10    0.1818989404E-11    -0.1250555215E-10    0.7798917068E-10    -0.1061266630E-09   -0.2410160960E-10    -0.1864464139E-10    0.4320099833E-11     0.9094947018E-12    0.6612287689E-04    -0.3089492675E-03    0.4206412996E-11     0.3808509064E-11    0.4405364962E-10     0.2182787284E-10    0.7275957614E-11    -0.4604316928E-11   -0.1198145401E-03     0.5316826864E-03
#SN#   Section:    3
#DF# This section written in     .
#H#
#DT# 2D complex array with sizes   16  16
#H# File is organized as follows:  Array(1,i)     Array(1,i+1)    Array(1,i+2)  . . .
#H#                                Array(2,i)
#H#                                     .
#H#                                     .
#H#                                     .
    0.9010725080E-05    -0.4965172775E-04    0.2501110430E-11     0.4121147867E-11    0.3694822226E-12    -0.3410605132E-12    0.4547473509E-11    -0.4774847184E-11   -0.4547473509E-11    -0.1136868377E-11   -0.6366462912E-11     0.2728484105E-11    0.3069544618E-11    -0.1790567694E-10    0.9094947018E-12    -0.2415845302E-11   -0.2543742994E-11    -0.6025402399E-11    0.3979039320E-11     0.3844036200E-10   -0.3751665645E-11    -0.9549694369E-11    0.1023181539E-10    -0.4263256415E-11   -0.4547473509E-12    -0.4547473509E-12    0.3410605132E-11     0.9151790437E-11   -0.2103206498E-11    -0.3410605132E-11    0.1216449164E-10    -0.3177547114E-10
   -0.2387423592E-11     0.1023181539E-11   -0.1482018979E-04     0.7791181997E-04    0.1136868377E-12    -0.1222133506E-11    0.4007461030E-11    -0.3751665645E-11    0.1398348104E-10    -0.1938360583E-10   -0.1278976924E-11    -0.6821210263E-11    0.1023181539E-11    -0.9194423001E-11   -0.2415845302E-11    -0.3183231456E-11    0.3410605132E-11    -0.1193711796E-10   -0.8895995052E-11    -0.2057731763E-10   -0.2501110430E-11    -0.1250555215E-11   -0.7618692962E-05     0.3758483945E-04    0.4547473509E-12    -0.1733724275E-11   -0.4604316928E-11     0.1546140993E-10   -0.2955857781E-11    -0.5229594535E-11   -0.9835611309E-05     0.4852176426E-04
    0.6252776075E-12     0.2728484105E-11    0.3865352483E-11    -0.3922195901E-11   -0.1482019616E-04     0.7791177632E-04    0.1818989404E-11     0.1705302566E-12   -0.5968558980E-12    -0.3979039320E-11    0.2728484105E-11    -0.4092726158E-11   -0.9805489753E-12    -0.1591615728E-11   -0.9094947018E-12    -0.2444267011E-11    0.6821210263E-12    -0.2160049917E-11   -0.2273736754E-11     0.2415845302E-11   -0.1364242053E-11     0.6821210263E-11    0.2273736754E-11    -0.6934897101E-11    0.1244128453E-04    -0.6137579476E-04   -0.8185452316E-11     0.9833911463E-11    0.7389644452E-12     0.4547473509E-11   -0.1932676241E-11    -0.1648459147E-11
    0.2842170943E-12    -0.4547473509E-12   -0.7958078641E-12    -0.3865352483E-11   -0.3410605132E-12    -0.2472688720E-11   -0.1482019161E-04     0.7791181997E-04    0.3637978807E-11     0.8768097359E-11   -0.1392663762E-11    -0.4547473509E-12   -0.1534772309E-11     0.3552713679E-11    0.7958078641E-12    -0.9777068044E-11    0.1023181539E-10     0.1853095455E-10   -0.9835744095E-05     0.4852174243E-04   -0.1136868377E-11    -0.2842170943E-12   -0.6764366844E-11     0.1205080480E-10   -0.2273736754E-11     0.1989519660E-11   -0.7618692962E-05     0.3758484308E-04   -0.1591615728E-11     0.4718003765E-11    0.3262812243E-10    -0.4888534022E-11
    0.4774847184E-11    -0.9777068044E-11    0.6821210263E-12    -0.2179945113E-10    0.2842170943E-13    -0.5684341886E-12   -0.6821210263E-11     0.7986500350E-11    0.3675723201E-04    -0.1777247089E-03    0.8867573342E-11     0.1364242053E-11   -0.1469402378E-10    -0.1875832822E-11    0.1591615728E-11    -0.7020162229E-11   -0.8110795534E-05     0.4074626486E-04   -0.4740741133E-10     0.1093383162E-09    0.1193711796E-11     0.2046363079E-10    0.2705746738E-10     0.6298250810E-10    0.1278976924E-12     0.1193711796E-10    0.1182343112E-10    -0.1483613232E-10   -0.1705302566E-12     0.8185452316E-11   -0.1398348104E-10     0.3086597644E-10
   -0.4547473509E-12    -0.5115907697E-12    0.1364242053E-11    -0.1205080480E-10    0.8867573342E-11     0.2785327524E-11    0.9094947018E-12     0.5911715562E-11   -0.1591615728E-11     0.5940137271E-11    0.4486805847E-04    -0.2184709592E-03   -0.5229594535E-11     0.3012701200E-11    0.3012701200E-11     0.2273736754E-11   -0.1591615728E-11     0.3410605132E-12    0.2557953849E-11    -0.3637978807E-11    0.3456079867E-10     0.2057731763E-10    0.7958078641E-12     0.3683453542E-10   -0.7730704965E-11     0.8867573342E-11    0.1136868377E-11     0.1136868377E-10   -0.2273736754E-10     0.8640199667E-11   -0.6536993169E-11     0.3319655661E-10
   -0.2700062396E-11    -0.4320099833E-11    0.1080024958E-11    -0.1017497198E-10   -0.2415845302E-12    -0.4547473509E-12   -0.1307398634E-11     0.9720224625E-11    0.8114398042E-11    -0.4035882739E-11   -0.6707523426E-11     0.2415845302E-11    0.2864638191E-04    -0.1369785168E-03   -0.2273736754E-12    -0.4547473509E-12    0.3154809747E-11     0.1818989404E-11   -0.7617018127E-11    -0.7518963230E-10   -0.5684341886E-13    -0.8640199667E-11    0.1728039933E-10     0.1307398634E-10    0.1136868377E-11    -0.1250555215E-11    0.1159605745E-10    -0.1000444172E-10    0.2273736754E-12     0.2160049917E-10   -0.2944489097E-10     0.6311040579E-10
   -0.2273736754E-12    -0.9379164112E-12    0.5684341886E-12     0.2273736754E-11    0.7275957614E-11     0.0000000000E+00    0.6536993169E-12     0.4547473509E-11   -0.1591615728E-11    -0.3979039320E-11   -0.5002220860E-11    -0.9094947018E-11   -0.3183231456E-11    -0.2870592652E-11    0.4486806210E-04    -0.2184709883E-03    0.3410605132E-11     0.2273736754E-12   -0.1250555215E-11     0.1864464139E-10   -0.1409716788E-10    -0.6139089237E-11    0.9663381206E-11    -0.2728484105E-11   -0.5911715562E-11    -0.1136868377E-11   -0.4433786671E-11     0.3819877747E-10    0.2683009370E-10     0.1068656275E-10    0.1080024958E-11    -0.5911715562E-11
