    0.1507330463E-03   -0.1922832783E+06    0.2672882528E+02
    0.1584612949E-03   -0.1829001302E+06    0.2672881860E+02
    0.1665857792E-03   -0.1739746031E+06    0.2672880488E+02
    0.1751268148E-03   -0.1654843770E+06    0.2672878371E+02
    0.1841057586E-03   -0.1574082234E+06    0.2672875463E+02
    0.1935450626E-03   -0.1497259465E+06    0.2672871711E+02
    0.2034683302E-03   -0.1424183377E+06    0.2672867056E+02
    0.2139003746E-03   -0.1354671232E+06    0.2672861430E+02
    0.2248672813E-03   -0.1288549224E+06    0.2672854759E+02
    0.2363964733E-03   -0.1225652006E+06    0.2672846960E+02
    0.2485167797E-03   -0.1165822309E+06    0.2672837938E+02
    0.2612585075E-03   -0.1108910522E+06    0.2672827592E+02
    0.2746535176E-03   -0.1054774343E+06    0.2672815804E+02
    0.2887353046E-03   -0.1003278398E+06    0.2672802448E+02
    0.3035390802E-03   -0.9542939253E+05    0.2672787382E+02
    0.3191018616E-03   -0.9076984350E+05    0.2672770449E+02
    0.3354625639E-03   -0.8633754182E+05    0.2672751476E+02
    0.3526620974E-03   -0.8212140417E+05    0.2672730270E+02
    0.3707434697E-03   -0.7811088829E+05    0.2672706620E+02
    0.3897518939E-03   -0.7429596570E+05    0.2672680293E+02
    0.4097349008E-03   -0.7066709732E+05    0.2672651029E+02
    0.4307424584E-03   -0.6721520899E+05    0.2672618545E+02
    0.4528270965E-03   -0.6393166934E+05    0.2672582526E+02
    0.4760440382E-03   -0.6080826784E+05    0.2672542626E+02
    0.5004513380E-03   -0.5783719444E+05    0.2672498465E+02
    0.5261100268E-03   -0.5501101996E+05    0.2672449622E+02
    0.5530842647E-03   -0.5232267750E+05    0.2672395635E+02
    0.5814415013E-03   -0.4976544496E+05    0.2672335995E+02
    0.6112526445E-03   -0.4733292789E+05    0.2672270143E+02
    0.6425922378E-03   -0.4501904390E+05    0.2672197462E+02
    0.6755386463E-03   -0.4281800699E+05    0.2672117275E+02
    0.7101742534E-03   -0.4072431368E+05    0.2672028835E+02
    0.7465856660E-03   -0.3873272852E+05    0.2671931324E+02
    0.7848639316E-03   -0.3683827175E+05    0.2671823841E+02
    0.8251047659E-03   -0.3503620613E+05    0.2671705397E+02
    0.8674087919E-03   -0.3332202583E+05    0.2671574903E+02
    0.9118817916E-03   -0.3169144439E+05    0.2671431166E+02
    0.9586349708E-03   -0.3014038477E+05    0.2671272874E+02
    0.1007785237E-02   -0.2866496836E+05    0.2671098586E+02
    0.1059455491E-02   -0.2726150621E+05    0.2670906724E+02
    0.1113774935E-02   -0.2592648874E+05    0.2670695551E+02
    0.1170879397E-02   -0.2465657806E+05    0.2670463167E+02
    0.1230911668E-02   -0.2344859855E+05    0.2670207486E+02
    0.1294021859E-02   -0.2229953001E+05    0.2669926220E+02
    0.1360367778E-02   -0.2120649899E+05    0.2669616863E+02
    0.1430115326E-02   -0.2016677273E+05    0.2669276671E+02
    0.1503438906E-02   -0.1917775118E+05    0.2668902636E+02
    0.1580521867E-02   -0.1823696169E+05    0.2668491466E+02
    0.1661556956E-02   -0.1734205161E+05    0.2668039559E+02
    0.1746746803E-02   -0.1649078363E+05    0.2667542974E+02
    0.1836304427E-02   -0.1568102896E+05    0.2666997403E+02
    0.1930453768E-02   -0.1491076323E+05    0.2666398136E+02
    0.2029430249E-02   -0.1417806024E+05    0.2665740029E+02
    0.2133481363E-02   -0.1348108828E+05    0.2665017466E+02
    0.2242867292E-02   -0.1281810444E+05    0.2664224315E+02
    0.2357861557E-02   -0.1218745138E+05    0.2663353892E+02
    0.2478751704E-02   -0.1158755204E+05    0.2662398910E+02
    0.2605840021E-02   -0.1101690683E+05    0.2661351428E+02
    0.2739444296E-02   -0.1047408878E+05    0.2660202804E+02
    0.2879898609E-02   -0.9957741071E+04    0.2658943636E+02
    0.3027554168E-02   -0.9466572508E+04    0.2657563701E+02
    0.3182780189E-02   -0.8999355463E+04    0.2656051896E+02
    0.3345964819E-02   -0.8554921627E+04    0.2654396168E+02
    0.3517516104E-02   -0.8132160273E+04    0.2652583447E+02
    0.3697863011E-02   -0.7730014291E+04    0.2650599572E+02
    0.3887456502E-02   -0.7347478726E+04    0.2648429213E+02
    0.4086770659E-02   -0.6983597103E+04    0.2646055795E+02
    0.4296303871E-02   -0.6637460194E+04    0.2643461413E+02
    0.4516580081E-02   -0.6308202591E+04    0.2640626749E+02
    0.4748150094E-02   -0.5995001683E+04    0.2637530985E+02
    0.4991592955E-02   -0.5697074481E+04    0.2634151716E+02
    0.5247517398E-02   -0.5413676771E+04    0.2630464864E+02
    0.5516563369E-02   -0.5144100150E+04    0.2626444586E+02
    0.5799403621E-02   -0.4887671346E+04    0.2622063191E+02
    0.6096745403E-02   -0.4643749463E+04    0.2617291057E+02
    0.6409332224E-02   -0.4411725446E+04    0.2612096551E+02
    0.6737945714E-02   -0.4191019490E+04    0.2606445955E+02
    0.7083407578E-02   -0.3981080653E+04    0.2600303405E+02
    0.7446581651E-02   -0.3781384432E+04    0.2593630831E+02
    0.7828376056E-02   -0.3591432487E+04    0.2586387917E+02
    0.8229745479E-02   -0.3410750365E+04    0.2578532075E+02
    0.8651693553E-02   -0.3238887333E+04    0.2570018435E+02
    0.9095275367E-02   -0.3075414240E+04    0.2560799862E+02
    0.9561600107E-02   -0.2919923450E+04    0.2550826990E+02
    0.1005183383E-01   -0.2772026806E+04    0.2540048294E+02
    0.1056720237E-01   -0.2631355672E+04    0.2528410191E+02
    0.1110899442E-01   -0.2497558997E+04    0.2515857184E+02
