#HD#     0.1823135308E+01     0.1914622230E+02 
    0.4322975000E+00     0.1327812931E+00    -0.1124395357E-01     0.8192961967E+00    -0.5926548507E-01     0.8214369456E+00    -0.7221129156E-01     0.1141389561E+03 
    0.8645950000E+00     0.2311571460E+00    -0.1779531701E-01     0.8199888546E+00    -0.5725668624E-01     0.8219854316E+00    -0.6971302333E-01     0.1019910842E+03 
    0.1296892500E+01     0.3150403555E+00    -0.2308167925E-01     0.8196183734E+00    -0.5615453575E-01     0.8215397799E+00    -0.6840612706E-01     0.9630440787E+02 
    0.1729190000E+01     0.3883617820E+00    -0.2751153484E-01     0.8187842646E+00    -0.5515174194E-01     0.8206396204E+00    -0.6725649328E-01     0.9329709375E+02 
    0.2161487500E+01     0.4535755569E+00    -0.3127861440E-01     0.8175924835E+00    -0.5416464691E-01     0.8193846948E+00    -0.6615228799E-01     0.9174669649E+02 
    0.2258939532E+01     0.4673211128E+00    -0.3205847105E-01     0.8172545028E+00    -0.5393882805E-01     0.8190325510E+00    -0.6590445529E-01     0.9151053083E+02 
    0.2688324732E+01     0.5243294513E+00    -0.3518322370E-01     0.8156672338E+00    -0.5296038968E-01     0.8173847559E+00    -0.6483790490E-01     0.9096342656E+02 
    0.3155047776E+01     0.5800564988E+00    -0.3809109876E-01     0.8135517305E+00    -0.5190968648E-01     0.8152061296E+00    -0.6371987246E-01     0.9102088363E+02 
    0.3659108663E+01     0.6340163779E+00    -0.4074480164E-01     0.8107611946E+00    -0.5075122486E-01     0.8123480790E+00    -0.6251543979E-01     0.9163829985E+02 
    0.4200507394E+01     0.6861043628E+00    -0.4313886288E-01     0.8068656845E+00    -0.4945063308E-01     0.8083796125E+00    -0.6121075510E-01     0.9273501815E+02 
    0.4779243968E+01     0.7328360180E+00    -0.4503613910E-01     0.7963214697E+00    -0.5643227681E-01     0.7983185360E+00    -0.7074792607E-01     0.9475017618E+02 
    0.5395318385E+01     0.7709221753E+00    -0.5470510484E-01     0.8014522959E+00    -0.5320391228E-01     0.8032163089E+00    -0.6628711907E-01     0.8287857247E+02 
    0.6048730647E+01     0.8169297835E+00    -0.5801675460E-01     0.7976335766E+00    -0.5062067435E-01     0.7992382468E+00    -0.6337857286E-01     0.8274471592E+02 
    0.6739480751E+01     0.8536465950E+00    -0.6028469845E-01     0.7905610945E+00    -0.4823386387E-01     0.7920311545E+00    -0.6093665315E-01     0.8405580339E+02 
    0.7467568700E+01     0.8821902061E+00    -0.6156067692E-01     0.7849108068E+00    -0.5353517008E-01     0.7867343828E+00    -0.6809994936E-01     0.8664585754E+02 
    0.8232994491E+01     0.9023210806E+00    -0.7247304321E-01     0.7760274783E+00    -0.4944099781E-01     0.7776008355E+00    -0.6362437900E-01     0.7727944456E+02 
    0.9035758127E+01     0.9196173544E+00    -0.7450764248E-01     0.7665120388E+00    -0.5265992294E-01     0.7683187966E+00    -0.6859293294E-01     0.7874863855E+02 
    0.9875859605E+01     0.9242345056E+00    -0.8622669612E-01     0.7568064589E+00    -0.6211719380E-01     0.7593514087E+00    -0.8189447080E-01     0.7113892292E+02 
    0.1075329893E+02     0.9172868303E+00    -0.9833021195E-01     0.7406822191E+00    -0.6764412073E-01     0.7437646649E+00    -0.9107413519E-01     0.6509467481E+02 
    0.1166807609E+02     0.9009762942E+00    -0.1229964112E+00     0.7354846381E+00    -0.8598408071E-01     0.7404936968E+00    -0.1163797701E+00     0.5420867153E+02 
    0.1262019110E+02     0.8673468750E+00    -0.1677654673E+00     0.7356912921E+00    -0.1088279359E+00     0.7436969792E+00    -0.1468610588E+00     0.4133252837E+02 
    0.1360964396E+02     0.8489332562E+00    -0.2268505384E+00     0.7403814773E+00    -0.1223770877E+00     0.7504271340E+00    -0.1638081746E+00     0.3174279360E+02 
    0.1463643465E+02     0.8322443877E+00    -0.2983383858E+00     0.7513928204E+00    -0.1374124995E+00     0.7638542829E+00    -0.1808782891E+00     0.2503053263E+02 
    0.1570056319E+02     0.8225466071E+00    -0.3818303025E+00     0.7606653716E+00    -0.1447119057E+00     0.7743082999E+00    -0.1879972857E+00     0.2025577208E+02 
    0.1680202957E+02     0.8233293922E+00    -0.4661510025E+00     0.7670458937E+00    -0.1524373730E+00     0.7820463898E+00    -0.1961770462E+00     0.1716389415E+02 
    0.1794083380E+02     0.8284208746E+00    -0.5551387080E+00     0.7760990063E+00    -0.1540437392E+00     0.7912389912E+00    -0.1959380683E+00     0.1489297220E+02 
    0.1911697587E+02     0.8416831070E+00    -0.6378747198E+00     0.7821698850E+00    -0.1557550857E+00     0.7975270376E+00    -0.1965608449E+00     0.1337937367E+02 
    0.2033045578E+02     0.8542586964E+00    -0.7181621519E+00     0.7876971668E+00    -0.1581660563E+00     0.8034197706E+00    -0.1981603585E+00     0.1225498042E+02 
    0.2158127354E+02     0.8690161075E+00    -0.7998795552E+00     0.7929626795E+00    -0.1614025319E+00     0.8092222120E+00    -0.2008005987E+00     0.1133640925E+02 
    0.2286942914E+02     0.8928034145E+00    -0.8930104019E+00     0.7976051087E+00    -0.1648244064E+00     0.8144574847E+00    -0.2037807082E+00     0.1045280195E+02 
    0.2419492259E+02     0.9127748088E+00    -0.9824254304E+00     0.8011039540E+00    -0.1683856719E+00     0.8186093571E+00    -0.2071761130E+00     0.9772914523E+01 
    0.2555775387E+02     0.9313864311E+00    -0.1070208068E+01     0.7998116169E+00    -0.1703432792E+00     0.8177502401E+00    -0.2098438932E+00     0.9220504812E+01 
    0.2695792301E+02     0.9480796280E+00    -0.1155101195E+01     0.8111359276E+00    -0.1694755091E+00     0.8286515801E+00    -0.2059729323E+00     0.8773739965E+01 
    0.2839542998E+02     0.9800237659E+00    -0.1237942024E+01     0.8143068456E+00    -0.1741605288E+00     0.8327229603E+00    -0.2107013831E+00     0.8402054541E+01 
    0.2987027480E+02     0.9994670781E+00    -0.1329362690E+01     0.8187361969E+00    -0.1710867494E+00     0.8364207290E+00    -0.2060001655E+00     0.8024864367E+01 
    0.3138245746E+02     0.1030047415E+01    -0.1406682247E+01     0.8233237624E+00    -0.1770380771E+00     0.8421428017E+00    -0.2118034047E+00     0.7773364733E+01 
    0.3293197797E+02     0.1051508027E+01    -0.1504233328E+01     0.8277575127E+00    -0.1745705840E+00     0.8459653590E+00    -0.2078500045E+00     0.7446552897E+01 
    0.3451883631E+02     0.1085184240E+01    -0.1585480185E+01     0.8306950810E+00    -0.1804399736E+00     0.8500664102E+00    -0.2138929516E+00     0.7233172661E+01 
    0.3614303251E+02     0.1104215783E+01    -0.1680228988E+01     0.8370830430E+00    -0.1794465153E+00     0.8561010879E+00    -0.2111750861E+00     0.6984018782E+01 
    0.3780456654E+02     0.1141818068E+01    -0.1768836977E+01     0.8407350622E+00    -0.1777446569E+00     0.8593186882E+00    -0.2083477862E+00     0.6784938267E+01 
    0.3950343842E+02     0.1177218959E+01    -0.1850057691E+01     0.8394678430E+00    -0.1829859209E+00     0.8591799035E+00    -0.2146212897E+00     0.6631224873E+01 
    0.4123964814E+02     0.1196117720E+01    -0.1944380906E+01     0.8478252556E+00    -0.1838136072E+00     0.8675223952E+00    -0.2135017295E+00     0.6446703637E+01 
    0.4301319571E+02     0.1237097184E+01    -0.2037640209E+01     0.8531423490E+00    -0.1836252002E+00     0.8726798278E+00    -0.2119997656E+00     0.6282535202E+01 
    0.4482408112E+02     0.1278175630E+01    -0.2126989727E+01     0.8577379170E+00    -0.1834314932E+00     0.8771325139E+00    -0.2106814374E+00     0.6144009564E+01 
    0.4667230437E+02     0.1319240775E+01    -0.2215172116E+01     0.8619590654E+00    -0.1834018305E+00     0.8812545954E+00    -0.2096468213E+00     0.6019823025E+01 
    0.4855786547E+02     0.1361425382E+01    -0.2302981279E+01     0.8658297971E+00    -0.1836259617E+00     0.8850874146E+00    -0.2089843651E+00     0.5906102282E+01 
    0.5048076441E+02     0.1404204053E+01    -0.2390555039E+01     0.8693702709E+00    -0.1840521696E+00     0.8886393357E+00    -0.2086269703E+00     0.5801306242E+01 
    0.5244100119E+02     0.1447696843E+01    -0.2478430027E+01     0.8721047874E+00    -0.1846036985E+00     0.8914287889E+00    -0.2085969121E+00     0.5703223654E+01 
    0.5443857582E+02     0.1491711614E+01    -0.2565847908E+01     0.8718220529E+00    -0.1846566875E+00     0.8911631636E+00    -0.2087207852E+00     0.5612857875E+01 
    0.5647348829E+02     0.1535697805E+01    -0.2652078728E+01     0.8802931324E+00    -0.1778131113E+00     0.8980721027E+00    -0.1993112356E+00     0.5530921222E+01 
    0.5854573861E+02     0.1578249173E+01    -0.2734293046E+01     0.8855097160E+00    -0.1798693162E+00     0.9035930655E+00    -0.2003987220E+00     0.5462156817E+01 
