         1   0.1088   0.0628   0.0686   0.5000    200    162      9      9      2
         2   0.1088   0.0628   0.2059   0.5000
         3   0.1814   0.1885   0.0686   0.5000
         4   0.1814   0.1885   0.2059   0.5000
         5   0.2539   0.3141   0.0686   0.5000
         6   0.2539   0.3141   0.2059   0.5000
         7   0.3265   0.4398   0.0686   0.5000
         8   0.3265   0.4398   0.2059   0.5000
         9   0.3990   0.5655   0.0686   0.5000
        10   0.3990   0.5655   0.2059   0.5000
        11   0.4716   0.6911   0.0686   0.5000
        12   0.4716   0.6911   0.2059   0.5000
        13   0.5441   0.8168   0.0686   0.5000
        14   0.5441   0.8168   0.2059   0.5000
        15   0.6167   0.9424   0.0686   0.5000
        16   0.6167   0.9424   0.2059   0.5000
        17   0.6892   1.0681   0.0686   0.5000
        18   0.6892   1.0681   0.2059   0.5000
        19   0.2539   0.0628   0.0686   0.5000
        20   0.2539   0.0628   0.2059   0.5000
        21   0.3265   0.1885   0.0686   0.5000
        22   0.3265   0.1885   0.2059   0.5000
        23   0.3990   0.3141   0.0686   0.5000
        24   0.3990   0.3141   0.2059   0.5000
        25   0.4716   0.4398   0.0686   0.5000
        26   0.4716   0.4398   0.2059   0.5000
        27   0.5441   0.5655   0.0686   0.5000
        28   0.5441   0.5655   0.2059   0.5000
        29   0.6167   0.6911   0.0686   0.5000
        30   0.6167   0.6911   0.2059   0.5000
        31   0.6892   0.8168   0.0686   0.5000
        32   0.6892   0.8168   0.2059   0.5000
        33   0.7618   0.9424   0.0686   0.5000
        34   0.7618   0.9424   0.2059   0.5000
        35   0.8343   1.0681   0.0686   0.5000
        36   0.8343   1.0681   0.2059   0.5000
        37   0.3990   0.0628   0.0686   0.5000
        38   0.3990   0.0628   0.2059   0.5000
        39   0.4716   0.1885   0.0686   0.5000
        40   0.4716   0.1885   0.2059   0.5000
        41   0.5441   0.3141   0.0686   0.5000
        42   0.5441   0.3141   0.2059   0.5000
        43   0.6167   0.4398   0.0686   0.5000
        44   0.6167   0.4398   0.2059   0.5000
        45   0.6892   0.5655   0.0686   0.5000
        46   0.6892   0.5655   0.2059   0.5000
        47   0.7618   0.6911   0.0686   0.5000
        48   0.7618   0.6911   0.2059   0.5000
        49   0.8343   0.8168   0.0686   0.5000
        50   0.8343   0.8168   0.2059   0.5000
        51   0.9069   0.9424   0.0686   0.5000
        52   0.9069   0.9424   0.2059   0.5000
        53   0.9794   1.0681   0.0686   0.5000
        54   0.9794   1.0681   0.2059   0.5000
        55   0.5441   0.0628   0.0686   0.5000
        56   0.5441   0.0628   0.2059   0.5000
        57   0.6167   0.1885   0.0686   0.5000
        58   0.6167   0.1885   0.2059   0.5000
        59   0.6892   0.3141   0.0686   0.5000
        60   0.6892   0.3141   0.2059   0.5000
        61   0.7618   0.4398   0.0686   0.5000
        62   0.7618   0.4398   0.2059   0.5000
        63   0.8343   0.5655   0.0686   0.5000
        64   0.8343   0.5655   0.2059   0.5000
        65   0.9069   0.6911   0.0686   0.5000
        66   0.9069   0.6911   0.2059   0.5000
        67   0.9794   0.8168   0.0686   0.5000
        68   0.9794   0.8168   0.2059   0.5000
        69   1.0520   0.9424   0.0686   0.5000
        70   1.0520   0.9424   0.2059   0.5000
        71   1.1245   1.0681   0.0686   0.5000
        72   1.1245   1.0681   0.2059   0.5000
        73   0.6892   0.0628   0.0686   0.5000
        74   0.6892   0.0628   0.2059   0.5000
        75   0.7618   0.1885   0.0686   0.5000
        76   0.7618   0.1885   0.2059   0.5000
        77   0.8343   0.3141   0.0686   0.5000
        78   0.8343   0.3141   0.2059   0.5000
        79   0.9069   0.4398   0.0686   0.5000
        80   0.9069   0.4398   0.2059   0.5000
        81   0.9794   0.5655   0.0686   0.5000
        82   0.9794   0.5655   0.2059   0.5000
        83   1.0520   0.6911   0.0686   0.5000
        84   1.0520   0.6911   0.2059   0.5000
        85   1.1245   0.8168   0.0686   0.5000
        86   1.1245   0.8168   0.2059   0.5000
        87   1.1971   0.9424   0.0686   0.5000
        88   1.1971   0.9424   0.2059   0.5000
        89   1.2696   1.0681   0.0686   0.5000
        90   1.2696   1.0681   0.2059   0.5000
        91   0.8343   0.0628   0.0686   0.5000
        92   0.8343   0.0628   0.2059   0.5000
        93   0.9069   0.1885   0.0686   0.5000
        94   0.9069   0.1885   0.2059   0.5000
        95   0.9794   0.3141   0.0686   0.5000
        96   0.9794   0.3141   0.2059   0.5000
        97   1.0520   0.4398   0.0686   0.5000
        98   1.0520   0.4398   0.2059   0.5000
        99   1.1245   0.5655   0.0686   0.5000
       100   1.1245   0.5655   0.2059   0.5000
       101   1.1971   0.6911   0.0686   0.5000
       102   1.1971   0.6911   0.2059   0.5000
       103   1.2696   0.8168   0.0686   0.5000
       104   1.2696   0.8168   0.2059   0.5000
       105   1.3422   0.9424   0.0686   0.5000
       106   1.3422   0.9424   0.2059   0.5000
       107   1.4147   1.0681   0.0686   0.5000
       108   1.4147   1.0681   0.2059   0.5000
       109   0.9794   0.0628   0.0686   0.5000
       110   0.9794   0.0628   0.2059   0.5000
       111   1.0520   0.1885   0.0686   0.5000
       112   1.0520   0.1885   0.2059   0.5000
       113   1.1245   0.3141   0.0686   0.5000
       114   1.1245   0.3141   0.2059   0.5000
       115   1.1971   0.4398   0.0686   0.5000
       116   1.1971   0.4398   0.2059   0.5000
       117   1.2696   0.5655   0.0686   0.5000
       118   1.2696   0.5655   0.2059   0.5000
       119   1.3422   0.6911   0.0686   0.5000
       120   1.3422   0.6911   0.2059   0.5000
       121   1.4147   0.8168   0.0686   0.5000
       122   1.4147   0.8168   0.2059   0.5000
       123   1.4873   0.9424   0.0686   0.5000
       124   1.4873   0.9424   0.2059   0.5000
       125   1.5598   1.0681   0.0686   0.5000
       126   1.5598   1.0681   0.2059   0.5000
       127   1.1245   0.0628   0.0686   0.5000
       128   1.1245   0.0628   0.2059   0.5000
       129   1.1971   0.1885   0.0686   0.5000
       130   1.1971   0.1885   0.2059   0.5000
       131   1.2696   0.3141   0.0686   0.5000
       132   1.2696   0.3141   0.2059   0.5000
       133   1.3422   0.4398   0.0686   0.5000
       134   1.3422   0.4398   0.2059   0.5000
       135   1.4147   0.5655   0.0686   0.5000
       136   1.4147   0.5655   0.2059   0.5000
       137   1.4873   0.6911   0.0686   0.5000
       138   1.4873   0.6911   0.2059   0.5000
       139   1.5598   0.8168   0.0686   0.5000
       140   1.5598   0.8168   0.2059   0.5000
       141   1.6324   0.9424   0.0686   0.5000
       142   1.6324   0.9424   0.2059   0.5000
       143   1.7049   1.0681   0.0686   0.5000
       144   1.7049   1.0681   0.2059   0.5000
       145   1.2696   0.0628   0.0686   0.5000
       146   1.2696   0.0628   0.2059   0.5000
       147   1.3422   0.1885   0.0686   0.5000
       148   1.3422   0.1885   0.2059   0.5000
       149   1.4147   0.3141   0.0686   0.5000
       150   1.4147   0.3141   0.2059   0.5000
       151   1.4873   0.4398   0.0686   0.5000
       152   1.4873   0.4398   0.2059   0.5000
       153   1.5598   0.5655   0.0686   0.5000
       154   1.5598   0.5655   0.2059   0.5000
       155   1.6324   0.6911   0.0686   0.5000
       156   1.6324   0.6911   0.2059   0.5000
       157   1.7049   0.8168   0.0686   0.5000
       158   1.7049   0.8168   0.2059   0.5000
       159   1.7775   0.9424   0.0686   0.5000
       160   1.7775   0.9424   0.2059   0.5000
       161   1.8500   1.0681   0.0686   0.5000
       162   1.8500   1.0681   0.2059   0.5000
