# Cr2GeC                                                           FEFF 9.5.1
# POT  SCF  30  4.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=32 Rmt= 1.460 Rnm= 1.493 L3 shell
# Pot 1 Z= 6 Rmt= 1.015 Rnm= 1.104
# Pot 2 Z=24 Rmt= 1.295 Rnm= 1.365
# Pot 3 Z=32 Rmt= 1.465 Rnm= 1.499
# Gam_ch=7.571E-01 Gd state Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-1.465E+01 kf=2.330E+00 Vint=-2.609E+01 Rs_int= 1.556
#  -----------------------------------------------------------------------
#   0.98485E+00  0.13951E+01  0.85551E+00 -0.5384053E+00  0.4488128E+02 method to calculate xsect
#   7.5714000E-01 100  11
#       em              xsnorm            xsec  
 -0.221183276E+02  0.37857E+00  0.47101E-03 -0.14819E-01  0.97572E-03
 -0.206994895E+02  0.37857E+00  0.50705E-03 -0.13114E-01  0.95446E-03
 -0.194300028E+02  0.37857E+00  0.56928E-03 -0.11779E-01  0.97625E-03
 -0.183098675E+02  0.37857E+00  0.64136E-03 -0.10728E-01  0.10195E-02
 -0.173390836E+02  0.37857E+00  0.71423E-03 -0.98991E-02  0.10714E-02
 -0.165176511E+02  0.37857E+00  0.78236E-03 -0.92508E-02  0.11241E-02
 -0.158455699E+02  0.37857E+00  0.84208E-03 -0.87530E-02  0.11726E-02
 -0.153228401E+02  0.37857E+00  0.89083E-03 -0.83844E-02  0.12133E-02
 -0.149494616E+02  0.37857E+00  0.92683E-03 -0.81306E-02  0.12438E-02
 -0.147254346E+02  0.37857E+00  0.94890E-03 -0.79819E-02  0.12628E-02
 -0.146507589E+02  0.37857E+00  0.95633E-03 -0.79329E-02  0.12692E-02
 -0.144614739E+02  0.37857E+00  0.97533E-03 -0.78100E-02  0.12856E-02
 -0.142721889E+02  0.37857E+00  0.99457E-03 -0.76890E-02  0.13023E-02
 -0.141840358E+02  0.37857E+00  0.10036E-02 -0.76332E-02  0.13102E-02
 -0.139786777E+02  0.37857E+00  0.10249E-02 -0.75048E-02  0.13288E-02
 -0.137359817E+02  0.37857E+00  0.10504E-02 -0.73556E-02  0.13513E-02
 -0.134559479E+02  0.37857E+00  0.10802E-02 -0.71869E-02  0.13777E-02
 -0.131385762E+02  0.37857E+00  0.11147E-02 -0.70001E-02  0.14084E-02
 -0.127838667E+02  0.37857E+00  0.11540E-02 -0.67964E-02  0.14436E-02
 -0.123918193E+02  0.37857E+00  0.11983E-02 -0.65776E-02  0.14835E-02
 -0.119624341E+02  0.37857E+00  0.12479E-02 -0.63451E-02  0.15285E-02
 -0.114957111E+02  0.37857E+00  0.13032E-02 -0.61007E-02  0.15788E-02
 -0.109916502E+02  0.37857E+00  0.13643E-02 -0.58459E-02  0.16348E-02
 -0.104502515E+02  0.37857E+00  0.14317E-02 -0.55824E-02  0.16967E-02
 -0.987151491E+01  0.37857E+00  0.15057E-02 -0.53119E-02  0.17651E-02
 -0.925544049E+01  0.37857E+00  0.15866E-02 -0.50361E-02  0.18401E-02
 -0.860202823E+01  0.37857E+00  0.16749E-02 -0.47566E-02  0.19222E-02
 -0.791127813E+01  0.37857E+00  0.17710E-02 -0.44752E-02  0.20118E-02
 -0.718319018E+01  0.37857E+00  0.18752E-02 -0.41935E-02  0.21091E-02
 -0.641776439E+01  0.37857E+00  0.19880E-02 -0.39131E-02  0.22147E-02
 -0.561500075E+01  0.37857E+00  0.21097E-02 -0.36359E-02  0.23287E-02
 -0.477489928E+01  0.37857E+00  0.22406E-02 -0.33636E-02  0.24514E-02
 -0.389745995E+01  0.37857E+00  0.23809E-02 -0.30979E-02  0.25831E-02
 -0.298268279E+01  0.37857E+00  0.25308E-02 -0.28408E-02  0.27238E-02
 -0.203056778E+01  0.37857E+00  0.26903E-02 -0.25941E-02  0.28734E-02
 -0.104111493E+01  0.37857E+00  0.28590E-02 -0.23599E-02  0.30316E-02
 -0.143242292E-01  0.37857E+00  0.30365E-02 -0.21401E-02  0.31981E-02
  0.104980431E+01  0.37857E+00  0.32219E-02 -0.19367E-02  0.33718E-02
  0.215127069E+01  0.37857E+00  0.34141E-02 -0.17518E-02  0.35517E-02
  0.329007492E+01  0.37857E+00  0.36114E-02 -0.15871E-02  0.37363E-02
  0.446621699E+01  0.37857E+00  0.38116E-02 -0.14444E-02  0.39235E-02
  0.567969690E+01  0.37857E+00  0.40124E-02 -0.13249E-02  0.41109E-02
  0.693051466E+01  0.37857E+00  0.42107E-02 -0.12294E-02  0.42959E-02
  0.821867026E+01  0.37857E+00  0.44031E-02 -0.11585E-02  0.44754E-02
  0.954416371E+01  0.37857E+00  0.45864E-02 -0.11116E-02  0.46460E-02
  0.109069950E+02  0.37857E+00  0.47568E-02 -0.10878E-02  0.48047E-02
  0.123071641E+02  0.37857E+00  0.49112E-02 -0.10851E-02  0.49483E-02
  0.137446711E+02  0.37857E+00  0.50467E-02 -0.11011E-02  0.50740E-02
  0.152195159E+02  0.37857E+00  0.51609E-02 -0.11326E-02  0.51799E-02
  0.167316986E+02  0.37857E+00  0.52524E-02 -0.11760E-02  0.52644E-02
  0.182812191E+02  0.37857E+00  0.53206E-02 -0.12275E-02  0.53270E-02
  0.198680774E+02  0.37857E+00  0.53658E-02 -0.12833E-02  0.53678E-02
  0.214922736E+02  0.37857E+00  0.53893E-02 -0.13398E-02  0.53880E-02
  0.231538077E+02  0.37857E+00  0.53927E-02 -0.13938E-02  0.53891E-02
  0.248526795E+02  0.37857E+00  0.53785E-02 -0.14427E-02  0.53734E-02
  0.265888893E+02  0.37857E+00  0.53495E-02 -0.14843E-02  0.53433E-02
  0.283624368E+02  0.37857E+00  0.53084E-02 -0.15174E-02  0.53016E-02
  0.301733222E+02  0.37857E+00  0.52582E-02 -0.15409E-02  0.52509E-02
  0.320215455E+02  0.37857E+00  0.52015E-02 -0.15547E-02  0.51938E-02
  0.339071066E+02  0.37857E+00  0.51409E-02 -0.15588E-02  0.51327E-02
  0.358300055E+02  0.37857E+00  0.50786E-02 -0.15538E-02  0.50697E-02
  0.377902423E+02  0.37857E+00  0.50163E-02 -0.15403E-02  0.50066E-02
  0.397878169E+02  0.37857E+00  0.49558E-02 -0.15194E-02  0.49450E-02
  0.418227294E+02  0.37857E+00  0.48981E-02 -0.14921E-02  0.48862E-02
  0.438949797E+02  0.37857E+00  0.48443E-02 -0.14595E-02  0.48309E-02
  0.460045679E+02  0.37857E+00  0.47950E-02 -0.14227E-02  0.47800E-02
  0.481514939E+02  0.37857E+00  0.47507E-02 -0.13829E-02  0.47341E-02
  0.503357577E+02  0.37857E+00  0.47118E-02 -0.13412E-02  0.46932E-02
  0.525573594E+02  0.37857E+00  0.46781E-02 -0.12986E-02  0.46577E-02
  0.548162989E+02  0.37857E+00  0.46497E-02 -0.12560E-02  0.46275E-02
  0.571125763E+02  0.37857E+00  0.46264E-02 -0.12145E-02  0.46024E-02
  0.594461915E+02  0.37857E+00  0.46079E-02 -0.11748E-02  0.45822E-02
  0.618171446E+02  0.37857E+00  0.45937E-02 -0.11376E-02  0.45665E-02
  0.642254355E+02  0.37857E+00  0.45834E-02 -0.11036E-02  0.45549E-02
  0.666710643E+02  0.37857E+00  0.45763E-02 -0.10734E-02  0.45468E-02
  0.691540309E+02  0.37857E+00  0.45718E-02 -0.10474E-02  0.45416E-02
  0.716743353E+02  0.37857E+00  0.45693E-02 -0.10260E-02  0.45387E-02
  0.742319776E+02  0.37857E+00  0.45679E-02 -0.10094E-02  0.45374E-02
  0.768269577E+02  0.37857E+00  0.45670E-02 -0.99774E-03  0.45369E-02
  0.794592757E+02  0.37857E+00  0.45659E-02 -0.99105E-03  0.45365E-02
  0.821289315E+02  0.37857E+00  0.45637E-02 -0.98917E-03  0.45356E-02
  0.848359251E+02  0.37857E+00  0.45598E-02 -0.99187E-03  0.45334E-02
  0.875802566E+02  0.37857E+00  0.45537E-02 -0.99877E-03  0.45292E-02
  0.903619260E+02  0.37857E+00  0.45448E-02 -0.10094E-02  0.45227E-02
  0.931809331E+02  0.37857E+00  0.45327E-02 -0.10233E-02  0.45132E-02
  0.960372782E+02  0.37857E+00  0.45171E-02 -0.10398E-02  0.45004E-02
  0.989309610E+02  0.37857E+00  0.44978E-02 -0.10581E-02  0.44842E-02
  0.101861982E+03  0.37857E+00  0.44748E-02 -0.10777E-02  0.44643E-02
  0.104830340E+03  0.37857E+00  0.44482E-02 -0.10978E-02  0.44409E-02
  0.107836037E+03  0.37857E+00  0.44183E-02 -0.11179E-02  0.44141E-02
  0.110879071E+03  0.37857E+00  0.43854E-02 -0.11373E-02  0.43841E-02
  0.113959443E+03  0.37857E+00  0.43498E-02 -0.11555E-02  0.43512E-02
  0.117077153E+03  0.37857E+00  0.43121E-02 -0.11720E-02  0.43160E-02
  0.120232201E+03  0.37857E+00  0.42728E-02 -0.11866E-02  0.42788E-02
  0.123424586E+03  0.37857E+00  0.42324E-02 -0.11991E-02  0.42402E-02
  0.126654310E+03  0.37857E+00  0.41914E-02 -0.12092E-02  0.42006E-02
  0.129921371E+03  0.37857E+00  0.41503E-02 -0.12169E-02  0.41606E-02
  0.133225770E+03  0.37857E+00  0.41098E-02 -0.12224E-02  0.41207E-02
  0.136567507E+03  0.37857E+00  0.40701E-02 -0.12257E-02  0.40812E-02
  0.139946582E+03  0.37857E+00  0.40316E-02 -0.12270E-02  0.40427E-02
 -0.146507589E+02  0.50000E-02  0.95564E-03 -0.78968E-02  0.10268E-02
 -0.146507589E+02  0.10000E-01  0.95564E-03 -0.78974E-02  0.10300E-02
 -0.146507589E+02  0.12386E-01  0.95564E-03 -0.78976E-02  0.10316E-02
 -0.146507589E+02  0.18477E-01  0.95564E-03 -0.78983E-02  0.10355E-02
 -0.146507589E+02  0.27565E-01  0.95564E-03 -0.78992E-02  0.10414E-02
 -0.146507589E+02  0.41122E-01  0.95565E-03 -0.79006E-02  0.10502E-02
 -0.146507589E+02  0.61346E-01  0.95566E-03 -0.79027E-02  0.10634E-02
 -0.146507589E+02  0.91518E-01  0.95568E-03 -0.79058E-02  0.10830E-02
 -0.146507589E+02  0.13653E+00  0.95573E-03 -0.79104E-02  0.11122E-02
 -0.146507589E+02  0.20368E+00  0.95584E-03 -0.79169E-02  0.11558E-02
 -0.146507589E+02  0.30385E+00  0.95608E-03 -0.79263E-02  0.12208E-02
 -0.146507589E+02  0.45329E+00  0.95663E-03 -0.79393E-02  0.13175E-02
 -0.146507589E+02  0.67623E+00  0.95785E-03 -0.79566E-02  0.14615E-02
 -0.146507589E+02  0.10088E+01  0.96055E-03 -0.79778E-02  0.16753E-02
 -0.146507589E+02  0.15050E+01  0.96655E-03 -0.79991E-02  0.19917E-02
 -0.146507589E+02  0.22452E+01  0.97982E-03 -0.80085E-02  0.24569E-02
 -0.146507589E+02  0.33494E+01  0.10090E-02 -0.79744E-02  0.31315E-02
 -0.146507589E+02  0.49967E+01  0.10718E-02 -0.78241E-02  0.40831E-02
 -0.146507589E+02  0.74542E+01  0.12013E-02 -0.74116E-02  0.53497E-02
