natx =     1000
    x       y        z       iph  
     -0.84870      1.47000     14.12833   2     14.22993
     -0.84870     -1.47000     14.12833   2     14.22993
     -0.84870     -1.47000    -14.12833   2     14.22993
     -4.24352     10.29000      9.08250   1     14.36605
     -4.24352     10.29000     -9.08250   1     14.36605
      2.54611     -7.35000    -12.11000   3     14.39296
      2.54611     -7.35000     12.11000   3     14.39296
     -2.54611      7.35000    -12.11000   3     14.39296
     -5.09223      5.88000     12.11000   3     14.39296
      5.09223     -5.88000    -12.11000   3     14.39296
      5.09223     -5.88000     12.11000   3     14.39296
     -5.09223      5.88000    -12.11000   3     14.39296
     -2.54611      7.35000     12.11000   3     14.39296
      1.69741     -2.94000    -14.12833   2     14.53047
      1.69741     -2.94000     14.12833   2     14.53047
      1.69741      2.94000    -14.12833   2     14.53047
     -3.39482      0.00000     14.12833   2     14.53047
      1.69741      2.94000     14.12833   2     14.53047
     -3.39482      0.00000    -14.12833   2     14.53047
     -0.84870     -4.41000    -14.12833   2     14.82492
     -3.39482      2.94000    -14.12833   2     14.82492
     -0.84870      4.41000    -14.12833   2     14.82492
     -3.39482      2.94000     14.12833   2     14.82492
      4.24352     -1.47000    -14.12833   2     14.82492
      4.24352     -1.47000     14.12833   2     14.82492
      4.24352      1.47000    -14.12833   2     14.82492
      4.24352      1.47000     14.12833   2     14.82492
     -3.39482     -2.94000     14.12833   2     14.82492
     -3.39482     -2.94000    -14.12833   2     14.82492
     -0.84870      4.41000     14.12833   2     14.82492
     -0.84870     -4.41000     14.12833   2     14.82492
      6.78964     -8.82000    -10.09167   2     15.02442
      6.78964     -8.82000     10.09167   2     15.02442
      0.84870     -1.47000     15.13750   1     15.23237
      0.84870      1.47000    -15.13750   1     15.23237
      0.84870      1.47000     15.13750   1     15.23237
     -1.69741      0.00000     15.13750   1     15.23237
     -1.69741      0.00000    -15.13750   1     15.23237
      0.84870     -1.47000    -15.13750   1     15.23237
      1.69741     -5.88000     14.12833   2     15.39693
      4.24352     -4.41000    -14.12833   2     15.39693
      4.24352     -4.41000     14.12833   2     15.39693
      1.69741     -5.88000    -14.12833   2     15.39693
      1.69741      5.88000    -14.12833   2     15.39693
      1.69741      5.88000     14.12833   2     15.39693
      4.24352      4.41000    -14.12833   2     15.39693
      4.24352      4.41000     14.12833   2     15.39693
     -1.69741      2.94000    -15.13750   1     15.51350
     -1.69741     -2.94000    -15.13750   1     15.51350
      3.39482      0.00000    -15.13750   1     15.51350
      3.39482      0.00000     15.13750   1     15.51350
     -1.69741      2.94000     15.13750   1     15.51350
     -1.69741     -2.94000     15.13750   1     15.51350
      6.78964      0.00000    -14.12833   2     15.67511
     -3.39482      5.88000    -14.12833   2     15.67511
      6.78964      0.00000     14.12833   2     15.67511
     -3.39482      5.88000     14.12833   2     15.67511
     -4.24352      1.47000     15.13750   1     15.78963
      0.84870      4.41000    -15.13750   1     15.78963
     -4.24352     -1.47000     15.13750   1     15.78963
      0.84870      4.41000     15.13750   1     15.78963
      3.39482     -2.94000    -15.13750   1     15.78963
     -4.24352      1.47000    -15.13750   1     15.78963
      3.39482     -2.94000     15.13750   1     15.78963
     -4.24352     -1.47000    -15.13750   1     15.78963
      3.39482      2.94000    -15.13750   1     15.78963
      3.39482      2.94000     15.13750   1     15.78963
      0.84870     -4.41000    -15.13750   1     15.78963
      0.84870     -4.41000     15.13750   1     15.78963
     -5.09223      8.82000    -12.11000   3     15.82325
     -5.09223      8.82000     12.11000   3     15.82325
      5.09223     -8.82000    -12.11000   3     15.82325
      5.09223     -8.82000     12.11000   3     15.82325
      6.78964     -2.94000    -14.12833   2     15.94844
      6.78964     -2.94000     14.12833   2     15.94844
     -0.84870      7.35000    -14.12833   2     15.94844
     -0.84870      7.35000     14.12833   2     15.94844
      6.78964      2.94000    -14.12833   2     15.94844
      6.78964      2.94000     14.12833   2     15.94844
      0.00000      0.00000    -16.14667   2     16.14667
      0.00000      0.00000     16.14667   2     16.14667
     -1.69741      5.88000     15.13750   1     16.32788
     -4.24352      4.41000    -15.13750   1     16.32788
     -4.24352      4.41000     15.13750   1     16.32788
     -1.69741      5.88000    -15.13750   1     16.32788
      5.94093     -1.47000    -15.13750   1     16.32788
      5.94093     -1.47000     15.13750   1     16.32788
      5.94093      1.47000    -15.13750   1     16.32788
      5.94093      1.47000     15.13750   1     16.32788
     -2.54611     -1.47000    -16.14667   2     16.41214
      0.00000      2.94000    -16.14667   2     16.41214
      2.54611     -1.47000    -16.14667   2     16.41214
      2.54611      1.47000    -16.14667   2     16.41214
      0.00000     -2.94000    -16.14667   2     16.41214
     -2.54611      1.47000    -16.14667   2     16.41214
      0.00000      2.94000     16.14667   2     16.41214
     -2.54611     -1.47000     16.14667   2     16.41214
     -2.54611      1.47000     16.14667   2     16.41214
      2.54611     -1.47000     16.14667   2     16.41214
      2.54611      1.47000     16.14667   2     16.41214
      0.00000     -2.94000     16.14667   2     16.41214
      4.24352     -7.35000    -14.12833   2     16.48150
      4.24352     -7.35000     14.12833   2     16.48150
      3.39482     -5.88000    -15.13750   1     16.59045
      3.39482     -5.88000     15.13750   1     16.59045
      3.39482      5.88000    -15.13750   1     16.59045
      3.39482      5.88000     15.13750   1     16.59045
      6.78964     -5.88000    -14.12833   2     16.74167
      6.78964     -5.88000     14.12833   2     16.74167
      0.84870      7.35000    -15.13750   1     16.84894
      0.84870      7.35000     15.13750   1     16.84894
      5.94093     -4.41000    -15.13750   1     16.84894
      5.94093     -4.41000     15.13750   1     16.84894
      5.94093      4.41000    -15.13750   1     16.84894
      5.94093      4.41000     15.13750   1     16.84894
      2.54611     -4.41000    -16.14667   2     16.93061
      2.54611      4.41000    -16.14667   2     16.93061
     -2.54611      4.41000    -16.14667   2     16.93061
     -2.54611     -4.41000    -16.14667   2     16.93061
      2.54611     -4.41000     16.14667   2     16.93061
     -2.54611      4.41000     16.14667   2     16.93061
     -2.54611     -4.41000     16.14667   2     16.93061
      2.54611      4.41000     16.14667   2     16.93061
     -5.09223      0.00000    -16.14667   2     16.93061
      5.09223      0.00000    -16.14667   2     16.93061
     -5.09223      0.00000     16.14667   2     16.93061
      5.09223      0.00000     16.14667   2     16.93061
     -3.39482      8.82000    -14.12833   2     16.99785
     -3.39482      8.82000     14.12833   2     16.99785
      0.00000      5.88000    -16.14667   2     17.18398
      0.00000     -5.88000    -16.14667   2     17.18398
     -5.09223     -2.94000    -16.14667   2     17.18398
      5.09223     -2.94000    -16.14667   2     17.18398
     -5.09223      2.94000    -16.14667   2     17.18398
      5.09223      2.94000    -16.14667   2     17.18398
      0.00000      5.88000     16.14667   2     17.18398
     -5.09223     -2.94000     16.14667   2     17.18398
      5.09223     -2.94000     16.14667   2     17.18398
     -5.09223      2.94000     16.14667   2     17.18398
      0.00000     -5.88000     16.14667   2     17.18398
      5.09223      2.94000     16.14667   2     17.18398
     -4.24352      7.35000    -15.13750   1     17.35436
     -4.24352      7.35000     15.13750   1     17.35436
     -1.69741      8.82000     15.13750   1     17.60163
     -1.69741      8.82000    -15.13750   1     17.60163
      5.94093     -7.35000    -15.13750   1     17.84548
      5.94093     -7.35000     15.13750   1     17.84548
      2.54611     -7.35000    -16.14667   2     17.92261
      2.54611     -7.35000     16.14667   2     17.92261
     -5.09223      5.88000    -16.14667   2     17.92261
     -2.54611      7.35000     16.14667   2     17.92261
      5.09223     -5.88000    -16.14667   2     17.92261
      5.09223     -5.88000     16.14667   2     17.92261
     -5.09223      5.88000     16.14667   2     17.92261
     -2.54611      7.35000    -16.14667   2     17.92261
      6.78964     -8.82000    -14.12833   2     17.98614
      6.78964     -8.82000     14.12833   2     17.98614
     -0.84870     -1.47000    -18.16500   3     18.24413
     -0.84870      1.47000    -18.16500   3     18.24413
      1.69741      0.00000     18.16500   3     18.24413
     -0.84870      1.47000     18.16500   3     18.24413
