# # graphite                                                     FEFF 9.5.1  
# # POT  SCF 100  4.5000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z= 6 Rmt= 0.815 Rnm= 1.012 K  shell
# # Pot 1 Z= 6 Rmt= 0.815 Rnm= 1.012
# # Pot 2 Z= 6 Rmt= 0.815 Rnm= 1.012
# # Gam_ch=8.676E-02 H-L exch Vi= 4.000E-01 Vr= 1.000E+00
# # Mu=-1.375E+01 kf=2.759E+00 Vint=-2.304E+01 Rs_int= 1.314
# FMS rfms= 6.0000
# # PATH  Rmax= 2.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           1.0000E+00
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     273.822    -18.559  -1.000  2.93293E-04  8.63621E-04 -5.70328E-04
     274.546    -17.835  -0.900  3.49741E-04  1.10673E-03 -7.56989E-04
     275.193    -17.187  -0.800  4.30074E-04  1.45783E-03 -1.02776E-03
     275.765    -16.616  -0.700  5.50955E-04  1.98285E-03 -1.43189E-03
     276.260    -16.121  -0.600  7.43342E-04  2.79826E-03 -2.05492E-03
     276.679    -15.701  -0.500  1.06401E-03  4.10943E-03 -3.04542E-03
     277.022    -15.359  -0.400  1.60469E-03  6.23745E-03 -4.63275E-03
     277.289    -15.092  -0.300  2.44524E-03  9.43558E-03 -6.99034E-03
     277.479    -14.901  -0.200  3.45407E-03  1.31566E-02 -9.70252E-03
     277.594    -14.787  -0.100  4.22231E-03  1.59308E-02 -1.17085E-02
     277.632    -14.749   0.000  4.48752E-03  1.68906E-02 -1.24031E-02
     277.682    -14.699   0.115  4.81906E-03  1.81347E-02 -1.33156E-02
     277.718    -14.663   0.150  5.04474E-03  1.89962E-02 -1.39515E-02
     277.784    -14.597   0.200  5.41272E-03  2.05051E-02 -1.50923E-02
     277.870    -14.511   0.250  5.75594E-03  2.21894E-02 -1.64334E-02
     277.975    -14.406   0.300  5.98968E-03  2.38115E-02 -1.78218E-02
     278.099    -14.282   0.350  6.11534E-03  2.51608E-02 -1.90454E-02
     278.241    -14.139   0.400  6.17554E-03  2.61268E-02 -1.99512E-02
     278.403    -13.977   0.450  6.12697E-03  2.66951E-02 -2.05681E-02
     278.584    -13.796   0.500  5.79780E-03  2.69106E-02 -2.11128E-02
     278.784    -13.596   0.550  5.04869E-03  2.68371E-02 -2.17884E-02
     279.003    -13.377   0.600  4.01637E-03  2.65385E-02 -2.25221E-02
     279.242    -13.139   0.650  2.93565E-03  2.60699E-02 -2.31342E-02
