natx =      980
    x       y        z       iph  
     -2.83596      9.82400     -5.02197   2     12.22252
     -2.83596      9.82400      8.37001   2     12.22252
     -3.54494      6.14000     -8.36995   2     12.29421
     -3.54494      6.14000     11.71801   2     12.29423
      7.08991      0.00000     -8.36995   2     12.29423
      7.08991      0.00000     11.71801   2     12.29425
      0.00000      7.36800     -8.36995   1     12.45668
      0.00000     -7.36800     -8.36995   1     12.45668
     -6.38091      3.68400     -8.36995   1     12.45669
      6.38091     -3.68400     -8.36995   1     12.45669
      6.38091      3.68400     -8.36995   1     12.45669
     -6.38091     -3.68400     -8.36995   1     12.45669
      0.00000     -7.36800     11.71801   1     12.45670
      0.00000      7.36800     11.71801   1     12.45670
     -6.38091      3.68400     11.71801   1     12.45671
      6.38091     -3.68400     11.71801   1     12.45671
     -6.38091     -3.68400     11.71801   1     12.45671
      6.38091      3.68400     11.71801   1     12.45671
     -1.41797      7.36800     -8.36995   2     12.53712
     -5.67191      4.91200     -8.36995   2     12.53713
     -1.41797      7.36800     11.71801   2     12.53715
      7.08991     -2.45600     -8.36995   2     12.53715
      7.08991      2.45600     -8.36995   2     12.53715
     -5.67191      4.91200     11.71801   2     12.53715
      7.08991     -2.45600     11.71801   2     12.53717
      7.08991      2.45600     11.71801   2     12.53717
      7.08991     -9.82400     -1.67397   2     12.56928
      7.08991     -9.82400      5.02202   2     12.56928
     -4.25394      9.82400     -5.02197   1     12.62708
      4.25394     -9.82400     -5.02197   1     12.62708
      4.25394     -9.82400      8.37001   1     12.62708
     -4.25394      9.82400      8.37001   1     12.62708
     -6.38091      8.59600      8.37001   1     12.62709
      6.38091     -8.59600     -5.02197   1     12.62709
      6.38091     -8.59600      8.37001   1     12.62709
     -6.38091      8.59600     -5.02197   1     12.62709
     -6.38091     11.05200      1.67402   1     12.76177
      6.38091    -11.05200      1.67402   1     12.76177
      2.83597     -7.36800     -8.36995   2     12.77542
      2.83597      7.36800     -8.36995   2     12.77543
      4.96294     -6.14000     -8.36995   2     12.77543
      4.96294      6.14000     -8.36995   2     12.77544
      2.83597     -7.36800     11.71801   2     12.77544
      2.83597      7.36800     11.71801   2     12.77545
      4.96294     -6.14000     11.71801   2     12.77545
      4.96294      6.14000     11.71801   2     12.77546
      4.25394     -7.36800     -8.36995   1     13.16301
     -4.25394      7.36800     -8.36995   1     13.16301
     -4.25394      7.36800     11.71801   1     13.16303
      4.25394     -7.36800     11.71801   1     13.16303
      5.67192     -9.82400     -5.02197   2     13.17262
      5.67192     -9.82400      8.37001   2     13.17262
     -6.38091     11.05200     -1.67397   1     13.19362
      6.38091    -11.05200     -1.67397   1     13.19362
     -6.38091     11.05200      5.02202   1     13.19363
      6.38091    -11.05200      5.02202   1     13.19363
      0.70900      8.59600     -8.36995   2     13.23916
      0.70900      8.59600     11.71801   2     13.23918
      7.08991     -4.91200     -8.36995   2     13.23918
      7.08991      4.91200     -8.36995   2     13.23918
      7.08991     -4.91200     11.71801   2     13.23920
      7.08991      4.91200     11.71801   2     13.23920
      2.12697     -8.59600     -8.36995   1     13.39017
     -2.12697      8.59600     -8.36995   1     13.39017
      6.38091     -6.14000     -8.36995   1     13.39018
     -6.38091      6.14000     -8.36995   1     13.39018
     -2.12697      8.59600     11.71801   1     13.39019
      2.12697     -8.59600     11.71801   1     13.39019
     -6.38091      6.14000     11.71801   1     13.39020
      6.38091     -6.14000     11.71801   1     13.39020
      0.00000      0.00000     15.06599   1     13.39198
      0.00000      0.00000    -11.71796   1     13.39198
      7.79889     -8.59600     -5.02197   2     13.39963
      7.79889     -8.59600      8.37001   2     13.39963
     -0.70899     -1.22800     15.06599   2     13.46684
     -0.70899      1.22800    -11.71796   2     13.46684
     -0.70899     -1.22800    -11.71796   2     13.46684
     -0.70899      1.22800     15.06599   2     13.46684
      1.41798      0.00000     15.06599   2     13.46684
      1.41798      0.00000    -11.71796   2     13.46684
      7.79889    -11.05200      1.67402   2     13.52662
      0.00000     -2.45600    -11.71796   1     13.61532
      0.00000      2.45600     15.06599   1     13.61532
      0.00000      2.45600    -11.71796   1     13.61532
      0.00000     -2.45600     15.06599   1     13.61532
     -2.12697     -1.22800     15.06599   1     13.61532
     -2.12697     -1.22800    -11.71796   1     13.61532
      2.12697     -1.22800    -11.71796   1     13.61532
     -2.12697      1.22800    -11.71796   1     13.61532
      2.12697      1.22800     15.06599   1     13.61532
      2.12697     -1.22800     15.06599   1     13.61532
     -2.12697      1.22800     15.06599   1     13.61532
      2.12697      1.22800    -11.71796   1     13.61532
     -3.54494      8.59600     -8.36995   2     13.68719
     -5.67191      7.36800     -8.36995   2     13.68720
     -3.54494      8.59600     11.71801   2     13.68721
     -5.67191      7.36800     11.71801   2     13.68722
      1.41798     -2.45600    -11.71796   2     13.68896
      1.41798      2.45600     15.06599   2     13.68896
      1.41798      2.45600    -11.71796   2     13.68896
      1.41798     -2.45600     15.06599   2     13.68896
     -2.83596      0.00000     15.06599   2     13.68897
     -2.83596      0.00000    -11.71796   2     13.68897
     -4.96293     11.05200      8.37001   2     13.84246
     -4.96293     11.05200     -5.02197   2     13.84246
     -0.70899     -3.68400     15.06599   2     13.90754
     -0.70899      3.68400    -11.71796   2     13.90754
     -0.70899     -3.68400    -11.71796   2     13.90754
     -0.70899      3.68400     15.06599   2     13.90754
     -2.83596      2.45600     15.06599   2     13.90754
     -2.83596      2.45600    -11.71796   2     13.90754
     -2.83596     -2.45600    -11.71796   2     13.90754
     -2.83596     -2.45600     15.06599   2     13.90754
      3.54495      1.22800     15.06599   2     13.90754
      3.54495     -1.22800    -11.71796   2     13.90754
      3.54495     -1.22800     15.06599   2     13.90754
      3.54495      1.22800    -11.71796   2     13.90754
     -5.67191     12.28000     -1.67397   2     13.93478
     -5.67191     12.28000      5.02202   2     13.93478
      2.12697     -3.68400     15.06599   1     14.05137
      2.12697      3.68400     15.06599   1     14.05137
      2.12697      3.68400    -11.71796   1     14.05137
      2.12697     -3.68400    -11.71796   1     14.05137
     -2.12697      3.68400     15.06599   1     14.05137
     -2.12697     -3.68400     15.06599   1     14.05137
     -2.12697      3.68400    -11.71796   1     14.05137
     -2.12697     -3.68400    -11.71796   1     14.05137
      4.25394      0.00000    -11.71796   1     14.05137
      4.25394      0.00000     15.06599   1     14.05137
     -4.25394      0.00000    -11.71796   1     14.05137
     -4.25394      0.00000     15.06599   1     14.05137
     -1.41797      9.82400     -8.36995   2     14.12101
      4.96294     -8.59600     -8.36995   2     14.12102
     -1.41797      9.82400     11.71801   2     14.12103
      4.96294     -8.59600     11.71801   2     14.12104
      0.00000      4.91200     15.06599   1     14.26439
      0.00000     -4.91200     15.06599   1     14.26439
      0.00000      4.91200    -11.71796   1     14.26439
      0.00000     -4.91200    -11.71796   1     14.26439
     -4.25394     -2.45600     15.06599   1     14.26440
     -4.25394      2.45600     15.06599   1     14.26440
      4.25394     -2.45600    -11.71796   1     14.26440
      4.25394     -2.45600     15.06599   1     14.26440
     -4.25394     -2.45600    -11.71796   1     14.26440
      4.25394      2.45600    -11.71796   1     14.26440
      4.25394      2.45600     15.06599   1     14.26440
     -4.25394      2.45600    -11.71796   1     14.26440
      7.08991     -7.36800     -8.36995   2     14.33302
      7.08991     -7.36800     11.71801   2     14.33304
      1.41798     -4.91200     15.06599   2     14.33470
      1.41798      4.91200     15.06599   2     14.33470
      1.41798     -4.91200    -11.71796   2     14.33470
      1.41798      4.91200    -11.71796   2     14.33470
      3.54495      3.68400     15.06599   2     14.33470
      3.54495     -3.68400     15.06599   2     14.33470
      3.54495      3.68400    -11.71796   2     14.33470
      3.54495     -3.68400    -11.71796   2     14.33470
     -4.96293     -1.22800    -11.71796   2     14.33470
     -4.96293     -1.22800     15.06599   2     14.33470
     -4.96293      1.22800     15.06599   2     14.33470
     -4.96293      1.22800    -11.71796   2     14.33470
     -6.38091     11.05200      8.37001   1     14.41177
      6.38091    -11.05200     -5.02197   1     14.41177
      6.38091    -11.05200      8.37001   1     14.41177
     -6.38091     11.05200     -5.02197   1     14.41177
     -2.83596     -4.91200    -11.71796   2     14.54357
     -2.83596      4.91200    -11.71796   2     14.54357
     -2.83596      4.91200     15.06599   2     14.54357
     -2.83596     -4.91200     15.06599   2     14.54357
      5.67192      0.00000    -11.71796   2     14.54358
      5.67192      0.00000     15.06599   2     14.54358
      4.25394     -9.82400     -8.36995   1     14.67952
     -4.25394      9.82400     -8.36995   1     14.67952
     -6.38091      8.59600     -8.36995   1     14.67953
      6.38091     -8.59600     -8.36995   1     14.67953
     -4.25394      9.82400     11.71801   1     14.67954
      4.25394     -9.82400     11.71801   1     14.67954
     -6.38091      8.59600     11.71801   1     14.67955
      6.38091     -8.59600     11.71801   1     14.67955
     -0.70899     -6.14000    -11.71796   2     14.74949
     -0.70899      6.14000    -11.71796   2     14.74949
     -0.70899     -6.14000     15.06599   2     14.74949
     -0.70899      6.14000     15.06599   2     14.74949
     -4.96293      3.68400    -11.71796   2     14.74950
     -4.96293     -3.68400     15.06599   2     14.74950
     -4.96293     -3.68400    -11.71796   2     14.74950
     -4.96293      3.68400     15.06599   2     14.74950
      5.67192     -2.45600    -11.71796   2     14.74950
      5.67192     -2.45600     15.06599   2     14.74950
      5.67192      2.45600    -11.71796   2     14.74950
      5.67192      2.45600     15.06599   2     14.74950
      2.12697     -6.14000     15.06599   1     14.88518
     -2.12697      6.14000     15.06599   1     14.88518
     -2.12697     -6.14000     15.06599   1     14.88518
     -2.12697     -6.14000    -11.71796   1     14.88518
      2.12697      6.14000     15.06599   1     14.88518
      2.12697      6.14000    -11.71796   1     14.88518
     -2.12697      6.14000    -11.71796   1     14.88518
      2.12697     -6.14000    -11.71796   1     14.88518
     -4.25394      4.91200     15.06599   1     14.88519
     -4.25394      4.91200    -11.71796   1     14.88519
      4.25394     -4.91200     15.06599   1     14.88519
      4.25394     -4.91200    -11.71796   1     14.88519
      4.25394      4.91200    -11.71796   1     14.88519
      4.25394      4.91200     15.06599   1     14.88519
     -4.25394     -4.91200     15.06599   1     14.88519
     -4.25394     -4.91200    -11.71796   1     14.88519
     -6.38091      1.22800     15.06599   1     14.88520
     -6.38091     -1.22800     15.06599   1     14.88520
     -6.38091     -1.22800    -11.71796   1     14.88520
     -6.38091      1.22800    -11.71796   1     14.88520
      6.38091     -1.22800    -11.71796   1     14.88520
      6.38091     -1.22800     15.06599   1     14.88520
      6.38091      1.22800    -11.71796   1     14.88520
      6.38091      1.22800     15.06599   1     14.88520
      7.79889    -11.05200     -5.02197   2     15.09323
      7.79889    -11.05200      8.37001   2     15.09323
     -5.67191      9.82400     -8.36995   2     15.15134
     -5.67191      9.82400     11.71801   2     15.15135
      3.54495      6.14000    -11.71796   2     15.15293
      3.54495     -6.14000    -11.71796   2     15.15293
      3.54495      6.14000     15.06599   2     15.15293
      3.54495     -6.14000     15.06599   2     15.15293
      0.00000     -7.36800     15.06599   1     15.28504
      0.00000      7.36800     15.06599   1     15.28504
      0.00000     -7.36800    -11.71796   1     15.28504
      0.00000      7.36800    -11.71796   1     15.28504
     -6.38091      3.68400     15.06599   1     15.28506
      6.38091     -3.68400    -11.71796   1     15.28506
     -6.38091     -3.68400    -11.71796   1     15.28506
      6.38091     -3.68400     15.06599   1     15.28506
      6.38091      3.68400    -11.71796   1     15.28506
     -6.38091      3.68400    -11.71796   1     15.28506
     -6.38091     -3.68400     15.06599   1     15.28506
      6.38091      3.68400     15.06599   1     15.28506
     -3.54494     11.05200     -8.36995   2     15.34910
     -3.54494     11.05200     11.71801   2     15.34911
      1.41798      7.36800     15.06599   2     15.35067
      1.41798     -7.36800     15.06599   2     15.35067
      1.41798      7.36800    -11.71796   2     15.35067
      1.41798     -7.36800    -11.71796   2     15.35067
      5.67192      4.91200    -11.71796   2     15.35068
      5.67192      4.91200     15.06599   2     15.35068
      5.67192     -4.91200    -11.71796   2     15.35068
      5.67192     -4.91200     15.06599   2     15.35068
     -2.83596      7.36800     15.06599   2     15.54591
     -2.83596      7.36800    -11.71796   2     15.54591
     -4.96293      6.14000    -11.71796   2     15.54591
     -4.96293      6.14000     15.06599   2     15.54591
      7.79889     -1.22800    -11.71796   2     15.54592
      7.79889     -1.22800     15.06599   2     15.54592
      7.79889      1.22800    -11.71796   2     15.54592
      7.79889      1.22800     15.06599   2     15.54592
      7.08991     -9.82400     -8.36995   2     15.73719
      7.08991     -9.82400     11.71801   2     15.73720
      4.25394     -7.36800     15.06599   1     15.86595
      4.25394     -7.36800    -11.71796   1     15.86595
     -4.25394      7.36800    -11.71796   1     15.86595
     -4.25394      7.36800     15.06599   1     15.86595
     -0.70899      8.59600    -11.71796   2     15.92919
     -0.70899      8.59600     15.06599   2     15.92919
      7.79889     -3.68400    -11.71796   2     15.92921
      7.79889     -3.68400     15.06599   2     15.92921
      7.79889      3.68400    -11.71796   2     15.92921
      7.79889      3.68400     15.06599   2     15.92921
     -2.12697      8.59600     15.06599   1     16.05492
      2.12697     -8.59600    -11.71796   1     16.05492
     -2.12697      8.59600    -11.71796   1     16.05492
      2.12697     -8.59600     15.06599   1     16.05492
      6.38091     -6.14000    -11.71796   1     16.05493
      6.38091     -6.14000     15.06599   1     16.05493
     -6.38091      6.14000    -11.71796   1     16.05493
     -6.38091      6.14000     15.06599   1     16.05493
      6.38091    -11.05200     -8.36995   1     16.24020
     -6.38091     11.05200     -8.36995   1     16.24020
      6.38091    -11.05200     11.71801   1     16.24022
     -6.38091     11.05200     11.71801   1     16.24022
      3.54495     -8.59600    -11.71796   2     16.30346
      3.54495     -8.59600     15.06599   2     16.30346
      5.67192     -7.36800    -11.71796   2     16.30347
      5.67192     -7.36800     15.06599   2     16.30347
     -4.96293      8.59600     15.06599   2     16.66934
     -4.96293      8.59600    -11.71796   2     16.66934
      7.79889     -6.14000    -11.71796   2     16.66935
      7.79889     -6.14000     15.06599   2     16.66935
      0.00000      0.00000     18.41400   1     16.73999
     -1.41797      0.00000     18.41400   2     16.79993
      0.70900     -1.22800     18.41400   2     16.79993
      0.70900      1.22800     18.41400   2     16.79994
     -5.67191     12.28000     -8.36995   2     16.84786
     -5.67191     12.28000     11.71801   2     16.84788
     -2.83596      9.82400     15.06599   2     16.84930
     -2.83596      9.82400    -11.71796   2     16.84930
      0.00000     -2.45600     18.41400   1     16.91919
      0.00000      2.45600     18.41400   1     16.91919
      2.12697     -1.22800     18.41400   1     16.91919
     -2.12697      1.22800     18.41400   1     16.91919
      2.12697      1.22800     18.41400   1     16.91919
     -2.12697     -1.22800     18.41400   1     16.91919
     -1.41797     -2.45600     18.41400   2     16.97851
     -1.41797      2.45600     18.41400   2     16.97851
      2.83597      0.00000     18.41400   2     16.97851
      4.25394     -9.82400     15.06599   1     17.14503
     -4.25394      9.82400    -11.71796   1     17.14503
     -4.25394      9.82400     15.06599   1     17.14503
      4.25394     -9.82400    -11.71796   1     17.14503
      6.38091     -8.59600     15.06599   1     17.14504
      6.38091     -8.59600    -11.71796   1     17.14504
     -6.38091      8.59600    -11.71796   1     17.14504
     -6.38091      8.59600     15.06599   1     17.14504
      0.70900     -3.68400     18.41400   2     17.15522
     -3.54494     -1.22800     18.41400   2     17.15522
      0.70900      3.68400     18.41400   2     17.15522
     -3.54494      1.22800     18.41400   2     17.15522
      2.83597     -2.45600     18.41400   2     17.15523
      2.83597      2.45600     18.41400   2     17.15523
      2.12697      3.68400     18.41400   1     17.27203
      2.12697     -3.68400     18.41400   1     17.27203
     -2.12697      3.68400     18.41400   1     17.27203
     -2.12697     -3.68400     18.41400   1     17.27203
      4.25394      0.00000     18.41400   1     17.27203
     -4.25394      0.00000     18.41400   1     17.27203
      0.00000      4.91200     18.41400   1     17.44577
      0.00000     -4.91200     18.41400   1     17.44577
     -4.25394      2.45600     18.41400   1     17.44578
      4.25394      2.45600     18.41400   1     17.44578
     -4.25394     -2.45600     18.41400   1     17.44578
      4.25394     -2.45600     18.41400   1     17.44578
     -1.41797     -4.91200     18.41400   2     17.50330
     -3.54494     -3.68400     18.41400   2     17.50330
     -1.41797      4.91200     18.41400   2     17.50330
     -3.54494      3.68400     18.41400   2     17.50330
      4.96294     -1.22800     18.41400   2     17.50331
      4.96294      1.22800     18.41400   2     17.50331
      5.67192     -9.82400    -11.71796   2     17.55069
      5.67192     -9.82400     15.06599   2     17.55069
      2.83597     -4.91200     18.41400   2     17.67477
      2.83597      4.91200     18.41400   2     17.67477
     -5.67191      0.00000     18.41400   2     17.67478
      7.79889     -8.59600     15.06599   2     17.72171
      7.79889     -8.59600    -11.71796   2     17.72171
      0.70900     -6.14000     18.41400   2     17.84459
      0.70900      6.14000     18.41400   2     17.84459
     -5.67191     -2.45600     18.41400   2     17.84460
     -5.67191      2.45600     18.41400   2     17.84460
      4.96294     -3.68400     18.41400   2     17.84460
      4.96294      3.68400     18.41400   2     17.84460
      2.12697     -6.14000     18.41400   1     17.95691
      2.12697      6.14000     18.41400   1     17.95691
     -2.12697      6.14000     18.41400   1     17.95691
     -2.12697     -6.14000     18.41400   1     17.95691
     -4.25394      4.91200     18.41400   1     17.95692
      4.25394     -4.91200     18.41400   1     17.95692
     -4.25394     -4.91200     18.41400   1     17.95692
      4.25394      4.91200     18.41400   1     17.95692
     -6.38091      1.22800     18.41400   1     17.95692
      6.38091     -1.22800     18.41400   1     17.95692
     -6.38091     -1.22800     18.41400   1     17.95692
      6.38091      1.22800     18.41400   1     17.95692
     -4.96293     11.05200     15.06599   2     18.05886
     -4.96293     11.05200    -11.71796   2     18.05886
     -3.54494      6.14000     18.41400   2     18.17948
      7.08991      0.00000     18.41400   2     18.17949
      0.00000      7.36800     18.41400   1     18.28974
      0.00000     -7.36800     18.41400   1     18.28974
     -6.38091     -3.68400     18.41400   1     18.28975
     -6.38091      3.68400     18.41400   1     18.28975
      6.38091     -3.68400     18.41400   1     18.28975
      6.38091      3.68400     18.41400   1     18.28975
     -1.41797      7.36800     18.41400   2     18.34463
     -5.67191      4.91200     18.41400   2     18.34463
      7.08991     -2.45600     18.41400   2     18.34464
      7.08991      2.45600     18.41400   2     18.34464
     -6.38091     11.05200     15.06599   1     18.49886
      6.38091    -11.05200     15.06599   1     18.49886
      6.38091    -11.05200    -11.71796   1     18.49886
     -6.38091     11.05200    -11.71796   1     18.49886
      2.83597     -7.36800     18.41400   2     18.50830
      2.83597      7.36800     18.41400   2     18.50831
      4.96294     -6.14000     18.41400   2     18.50831
      4.96294      6.14000     18.41400   2     18.50831
     -4.25394      7.36800     18.41400   1     18.77793
      4.25394     -7.36800     18.41400   1     18.77793
      0.70900      8.59600     18.41400   2     18.83139
      7.08991     -4.91200     18.41400   2     18.83140
      7.08991      4.91200     18.41400   2     18.83140
      2.12697     -8.59600     18.41400   1     18.93786
     -2.12697      8.59600     18.41400   1     18.93786
     -6.38091      6.14000     18.41400   1     18.93787
      6.38091     -6.14000     18.41400   1     18.93787
      7.79889    -11.05200     15.06599   2     19.03456
      7.79889    -11.05200    -11.71796   2     19.03456
     -3.54494      8.59600     18.41400   2     19.14902
     -5.67191      7.36800     18.41400   2     19.14903
     -1.41797      9.82400     18.41400   2     19.46147
      4.96294     -8.59600     18.41400   2     19.46148
      7.08991     -7.36800     18.41400   2     19.61584
     -4.25394      9.82400     18.41400   1     19.87043
      4.25394     -9.82400     18.41400   1     19.87043
      6.38091     -8.59600     18.41400   1     19.87044
     -6.38091      8.59600     18.41400   1     19.87044
     -5.67191      9.82400     18.41400   2     20.22149
     -3.54494     11.05200     18.41400   2     20.37009
      7.08991     -9.82400     18.41400   2     20.66410
      6.38091    -11.05200     18.41400   1     21.04970
     -6.38091     11.05200     18.41400   1     21.04970
     -5.67191     12.28000     18.41400   2     21.52199
