# # graphite                                                     FEFF 9.5.1  
# # POT  SCF 100  4.5000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z= 6 Rmt= 0.815 Rnm= 1.012 K  shell
# # Pot 1 Z= 6 Rmt= 0.815 Rnm= 1.012
# # Pot 2 Z= 6 Rmt= 0.815 Rnm= 1.012
# # Gam_ch=8.676E-02 H-L exch Vi= 4.000E-01 Vr= 1.000E+00
# # Mu=-1.375E+01 kf=2.759E+00 Vint=-2.304E+01 Rs_int= 1.314
# FMS rfms= 6.0000
# # PATH  Rmax= 2.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           1.0000E+00
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     273.822    -18.559  -1.000  5.76163E-07  0.00000E+00  5.76163E-07
     274.546    -17.835  -0.900  8.48121E-07  0.00000E+00  8.48121E-07
     275.193    -17.187  -0.800  1.46591E-06  0.00000E+00  1.46591E-06
     275.765    -16.616  -0.700  2.93934E-06  0.00000E+00  2.93934E-06
     276.260    -16.121  -0.600  6.61799E-06  0.00000E+00  6.61799E-06
     276.679    -15.701  -0.500  1.59998E-05  0.00000E+00  1.59998E-05
     277.022    -15.359  -0.400  3.85606E-05  0.00000E+00  3.85606E-05
     277.289    -15.092  -0.300  8.01354E-05  0.00000E+00  8.01354E-05
     277.479    -14.901  -0.200  1.16892E-04  0.00000E+00  1.16892E-04
     277.594    -14.787  -0.100  1.12415E-04  0.00000E+00  1.12415E-04
     277.632    -14.749   0.000  9.74575E-05  0.00000E+00  9.74575E-05
     277.682    -14.699   0.115  6.53838E-05  0.00000E+00  6.53838E-05
     277.718    -14.663   0.150  3.56325E-05  0.00000E+00  3.56325E-05
     277.784    -14.597   0.200 -3.49763E-05  0.00000E+00 -3.49763E-05
     277.870    -14.511   0.250 -1.41510E-04  0.00000E+00 -1.41510E-04
     277.975    -14.406   0.300 -2.50975E-04  0.00000E+00 -2.50975E-04
     278.099    -14.282   0.350 -2.87267E-04  0.00000E+00 -2.87267E-04
     278.241    -14.139   0.400 -1.77857E-04  0.00000E+00 -1.77857E-04
     278.403    -13.977   0.450  3.28103E-05  0.00000E+00  3.28103E-05
     278.584    -13.796   0.500  1.14770E-04  0.00000E+00  1.14770E-04
     278.784    -13.596   0.550  1.63182E-06  0.00000E+00  1.63182E-06
     279.003    -13.377   0.600 -4.93120E-05  0.00000E+00 -4.93120E-05
     279.242    -13.139   0.650 -1.58665E-05  0.00000E+00 -1.58665E-05
     279.499    -12.882   0.700 -2.97897E-06  0.00000E+00 -2.97897E-06
     279.775    -12.606   0.750 -3.04615E-06  0.00000E+00 -3.04615E-06
     280.070    -12.311   0.800 -2.66047E-06  0.00000E+00 -2.66047E-06
     280.385    -11.996   0.850  4.06663E-07  0.00000E+00  4.06663E-07
     280.718    -11.663   0.900 -3.12773E-06  0.00000E+00 -3.12773E-06
     281.070    -11.310   0.950 -3.13927E-06  0.00000E+00 -3.13927E-06
     281.442    -10.939   1.000  7.05946E-06  0.00000E+00  7.05946E-06
     281.832    -10.548   1.050 -9.58774E-06  0.00000E+00 -9.58774E-06
     282.242    -10.139   1.100 -9.76215E-07  0.00000E+00 -9.76215E-07
     282.671     -9.710   1.150  1.08461E-05  0.00000E+00  1.08461E-05
     283.118     -9.263   1.200 -1.15228E-05  0.00000E+00 -1.15228E-05
     283.585     -8.796   1.250 -6.35032E-06  0.00000E+00 -6.35032E-06
     284.071     -8.310   1.300  1.65676E-05  0.00000E+00  1.65676E-05
     284.576     -7.805   1.350 -1.21649E-05  0.00000E+00 -1.21649E-05
     285.099     -7.281   1.400 -1.89735E-05  0.00000E+00 -1.89735E-05
     285.642     -6.738   1.450 -2.96354E-05  0.00000E+00 -2.96354E-05
     286.204     -6.177   1.500  1.41838E-05  0.00000E+00  1.41838E-05
     286.785     -5.596   1.550  4.92906E-06  0.00000E+00  4.92906E-06
     287.385     -4.995   1.600  9.16797E-06  0.00000E+00  9.16797E-06
     288.005     -4.376   1.650 -3.87290E-05  0.00000E+00 -3.87290E-05
     288.643     -3.738   1.700  6.39211E-05  0.00000E+00  6.39211E-05
     289.300     -3.081   1.750 -6.94991E-05  0.00000E+00 -6.94991E-05
     289.976     -2.405   1.800  3.68144E-06  0.00000E+00  3.68144E-06
     290.672     -1.709   1.850  3.53384E-05  0.00000E+00  3.53384E-05
     291.386     -0.995   1.900  8.00943E-05  0.00000E+00  8.00943E-05
     292.119     -0.262   1.950 -2.23666E-04  0.00000E+00 -2.23666E-04
     292.872      0.491   2.000 -1.03355E-04  0.00000E+00 -1.03355E-04
     293.643      1.262   2.050  3.61630E-04  0.00000E+00  3.61630E-04
     294.434      2.053   2.100  1.23301E-04  0.00000E+00  1.23301E-04
     295.244      2.863   2.150 -2.80153E-04  0.00000E+00 -2.80153E-04
